IDENT,RAW,GOLD,digitize_flagged
101667,"FAILED OVERRIDE SPEED CHECK, RPM DROPPED TO 800 RPM & STABIL. ADJUSTED IDLE SPEED, RAN UP A/C, OPS CK GOOD.","failed override speed check, rpm dropped to 800 rpm and stabilized. adjusted idle speed, ran up aircraft, operations check good.",False
101668,"ROCKER COVER GASKETS #2, 3 TORN. REMOVED & REPLACED ROCKER COVER GASKETS.",rocker cover gaskets number 2 and number 3 torn. removed and replaced rocker cover gaskets.,False
101669,CYL #2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,cylinder number 2 intake gasket leaking. removed and replaced intake gasket.,False
101670,"ENGINE RPM WAS 1700. RAN UP A/C, ADJUSTED IDLE SPEED. OPS CK GOOD.","engine rpm was 1700. ran up aircraft, adjusted idle speed. operations check good.",False
101671,R/H BAFFLE SUPPORT ROD FOR CYL 1 & 3 BROKEN. REMOVED & REPLACED ROD.,right-hand baffle support rod for cylinder 1 and 3 broken. removed and replaced rod.,False
101672,CYL #3 AFT BAFFLE HAS SHEARED RIVET. REMOVED AFT BAFFLE & OIL PSI LINE. REPLACED RIVET. INST,cylinder number 3 aft baffle has sheared rivet. removed aft baffle and oil psi line. replaced rivet.,False
101673,#2 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS & SAFETIED BOLT,number 2 and number 4 rocker cover gaskets leaking. removed and replaced rocker cover gaskets and safetied bolt,False
101674,"BAFFLE SEAL IS TORN, FWD OF #2 CYL ON L/H & R/H ENGINES. REMOVED & REPLACED #2 BAFFLES SEALS ON BOTH ENGINES.","baffle seal is torn, forward of number 2 cylinder on left-hand and right-hand engines. removed and replaced number 2 baffles seals on both engines.",False
101675,"#3 CYL RIGHT ENGINE SHOWS NO EGT. CLEANED PLUGS #3 CYL, RAN, CK'ED OK.","number 3 cylinder right engine shows no egt. cleaned plugs number 3 cylinder, ran, checked ok.",False
101676,"#3 CYL AFT BAFFLE ON L/H ENG IS CRACKED. FABRICATED & INSTALLED PATCH IAW , PAR 4-53","number 3 cylinder aft baffle on left-hand engine is cracked. fabricated and installed patch in accordance with reference manual, paragraph 57",False
101677,#4 INTAKE GASKET LEAKING. REMOVED & REPLACED #4 INTAKE GASKET.,number 4 intake gasket leaking. removed and replaced number 4 intake gasket.,False
101678,#2 ROCKER COVER LEAKING. REMOVED & REPLACED #2 ROCKER COVER GASKET.,number 2 rocker cover leaking. removed and replaced number 2 rocker cover gasket.,False
101679,CYL #2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,cylinder number 2 intake gasket leaking. removed and replaced intake gasket.,False
101680,R/H ENG #2 INDUCTION TUBE GASKET LEAKING. INSTALLED NEW #2 INDUCTION TUBE GASKET.,right-hand engine number 2 induction tube gasket leaking. installed new number 2 induction tube gasket.,False
101681,"ROCKER COVERS #2, 3 & 4 LEAKING ON R/H ENGINE. INSTALLED NEW ROCKER BOX COVER GASKETS.","rocker covers numbers 2, 3 and 4 leaking on right-hand engine. installed new rocker box cover gaskets.",False
101682,#1 & 4 ROCKER COVERS LEAKING ON L/H ENGINE. INSTALLED NEW #1 & 4 ROCKER BOX COVER GASKETS.,number 1 and number 4 rocker covers leaking on left-hand engine. installed new number 1 and number 4 rocker box cover gaskets.,False
101683,#2 INTAKE LEAKING ON L/H ENGINE. INSTALLED NEW #2 INTAKE GASKET.,number 2 intake leaking on left-hand engine. installed new number 2 intake gasket.,False
101684,#2 & 4 ROCKER COVERS LEAKING ON L/H ENGINE. INSTALLED NEW ROCKER BOX COVER GASKETS.,number 2 and number 4 rocker covers leaking on left-hand engine. installed new rocker box cover gaskets.,False
101685,ROCKER COVERS #2 & 4 LEAKING ON R/H ENGINE. INSTALLED NEW ROCKER BOX COVER GASKETS.,rocker covers number 2 and number 4 leaking on right-hand engine. installed new rocker box cover gaskets.,False
101686,"#3 CYL ON R/H ENG HAS LOW COMPRESSION. BORESCOPED CYLINDER, FOUND EXHAUST VALVE TO APPEAR BURN","number 3 cylinder on right-hand engine has low compression. borescoped cylinder, found exhaust valve to appear burned",False
101687,#3 CYL ON R/H ENG HAS LOW COMPRESSION. REMOVED CYLINDER ASSY. INSTALLED REPAIRED CYL ASSY & PE,number 3 cylinder on right-hand engine has low compression. removed cylinder assembly. installed repaired cylinder assembly,False
101688,"#3 CYL ON R/H ENG HAS LOW COMPRESSION. TORQUED BASE NUTS TO SPECS. REINSTALLED EXHAUST, INTAKE",number 3 cylinder on right-hand engine has low compression. torqued base nuts to specs. reinstalled exhaust,False
101689,CYL #3 LEAKING INTAKE TUBE AT OIL SUMP. REMOVED ENGINE COWLING.,cylinder number 3 leaking intake tube at oil sump. removed engine cowling.,False
101690,CYL #3 LEAKING INTAKE TUBE AT OIL SUMP. RESWEDGED #3 INTAKE TUBE IAW LYCOMING OVERHAUL MANUAL.,cylinder number 3 leaking intake tube at oil sump. reswedged number 3 intake tube in accordance with lycoming overhaul manual.,False
101691,"ROCKER COVER GASKETS CYL #2, 3 & 4 LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS, CLEANED LEAKS.","rocker cover gaskets cylinder numbers 2, 3 and 4 leaking. removed and replaced rocker cover gaskets, cleaned leaks.",False
101692,#2 INTAKE LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,number 2 intake leaking. removed and replaced number 2 intake gasket.,False
101693,#4 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 4 intake leaking. removed and replaced intake gasket.,False
101694,INTAKE GASKET #4 LEAKING. REMOVED & REPLACED INTAKE GASKET #4.,intake gasket number 4 leaking. removed and replaced intake gasket number 4.,False
101695,FOD ON TOP OF ENGINE. REMOVED FOD,fod on top of engine. removed fod,False
101696,#1 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,number 1 intake is leaking. removed and replaced gasket.,False
101697,BAFFLE SPARK PLUG ACCESS PLUG WORN. REPLACED PLUGS.,baffle spark plug access plug worn. replaced plugs.,False
101698,#4 INTAKE TUBE LOOSE. REMOVED & REPLACED #4 INTAKE GASKET.,number 4 intake tube loose. removed and replaced number 4 intake gasket.,False
101699,CYL #2 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,cylinder number 2 intake gasket leaking. removed and replaced gasket.,False
101700,CYL #2 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED GASKETS.,cylinder number 2 and number 4 rocker cover gaskets leaking. removed and replaced gaskets.,False
101701,ALTERANATE AIR DOOR IS WORN. REMOVED & REPLACED AIR FILTER BOX W/ SERVICEABLE ONE.,alternate air door is worn. removed and replaced air filter box with serviceable 1.,False
101702,"CYL #1 BAFFLE IS CRACKED. STOP DRILLED CRACK, FABRICATED PATCH OUT OF LIKE MATERI","cylinder number 1 baffle is cracked. stop drilled crack, fabricated patch out of like material",False
101703,#4 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,number 4 intake is leaking. removed and replaced gasket.,False
101704,CYL #2 & 3 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,cylinder number 2 and number 3 rocker cover gaskets leaking. removed and replaced rocker cover gaskets.,False
101705,ROCKER COVER GASKET CYL #2 LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,rocker cover gasket cylinder number 2 leaking. removed and replaced rocker cover gasket.,False
101706,R/H AFT BAFFLE IS CRACKED BY ENGINE MOUNT BOLT HOLE. STOP DRILLED CRACK.,right-hand aft baffle is cracked by engine mount bolt hole. stop drilled crack.,False
101707,CENTER TOP BAFFLE BRACKET IS CRACKED. FABRICATED BAFFLE BRACKET OUT OF LIKE MATERIAL & INSTAL,center top baffle bracket is cracked. fabricated baffle bracket out of like material and installed,False
101708,#2 INTAKE LEAKING. REMOVED & REPLACED GASKET.,number 2 intake leaking. removed and replaced gasket.,False
101709,ALL ENG ROCKER COVER SCREWS LOOSE. TIGHTENED ALL SCREWS.,all engine rocker cover screws loose. tightened all screws.,False
101710,"STARTER WOULD TURN TWICE, THEN CUT OFF DURING START UP. STARTED A/C, STARTER FUNCTION NORMAL.","starter would turn twice, then cut off during start up. started aircraft, starter function normal.",False
101711,#4 INTAKE GASKET IS LEAKING. REPLACED GASKET.,number 4 intake gasket is leaking. replaced gasket.,False
101712,#4 ROCKER GASKET IS LEAKING. REPLACED GASKET.,number 4 rocker gasket is leaking. replaced gasket.,False
101713,WORN BAFFLE PLUGS. REMOVED & REPLACED BAFFLE PLUGS.,worn baffle plugs. removed and replaced baffle plugs.,False
101714,ROCKER COVER GASKETS CYL #2 & 4 LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,rocker cover gaskets cylinder number 2 and number 4 leaking. removed and replaced rocker cover gaskets.,False
101715,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #2 ROCKER COVER GASKET.,number 2 rocker cover gasket leaking. removed and replaced number 2 rocker cover gasket.,False
101716,"DURING GO AROUND FROM A SIMULATED ENG FAILURE, ENG RAN ROUGH. RAN A/C, MAG DROP, IDLE & IDLE MIXTURE RISE CK GOOD. A/","during go-around from a simulated engine failure, engine ran rough. ran aircraft, magneto drop, idle and idle mixture rise check good.",False
101717,L/H ENGINE #4 CYLINDER HAS BAD EXHAUST VALVE. OPS CK GOOD ON PROP GOV.,left-hand engine number 4 cylinder has bad exhaust valve. operations check good on propeller governor.,False
101718,#3 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED #3 INTAKE GASKET ON R/H ENGINE.,number 3 intake leaking on right-hand engine. removed and replaced number 3 intake gasket on right-hand engine.,False
101719,#1 & 3 ROCKER COVERS LEAKING ON L/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKETS ON L/H ENGINE.,number 1 and number 3 rocker covers leaking on left-hand engine. removed and replaced rocker cover gaskets on left-hand engine.,False
101720,"L/H ENGINE #4 CYLINDER HAS BAD EXHAUST VALVE. RECONNECTED ALL CONNECTIONS, ATTACHED PROP GOV CABLE (1","left-hand engine number 4 cylinder has bad exhaust valve. reconnected all connections, attached propeller governor cable",False
101721,"L/H ENGINE #4 CYLINDER HAS BAD EXHAUST VALVE. REMOVED #4 CYLINDER, INSTALLLED SERVICEABLE CYL ASSY. T","left-hand engine number 4 cylinder has bad exhaust valve. removed number 4 cylinder, installled serviceable cylinder assembly.",False
101722,"L/H ENG, FIRST STAGE COMPRESSOR ROTOR HAS 1. INSPECTED, FOUND TO REQUIRE REPAIR. PERFORMED REPAIR IA","left-hand engine, first stage compressor rotor has 1. inspected, found to require repair. performed repair in accordance with reference manual",False
101723,CYL #2 TOP BAFFLE SEAL IS  LOOSE. RESECURED BAFFLE SEAL.,cylinder number 2 top baffle seal is loose. resecured baffle seal.,False
101724,INTAKE GASKET CYL #3 LEAKING. REMOVED & REPLACED INTAKE GASKET.,intake gasket cylinder number 3 leaking. removed and replaced intake gasket.,False
101725,ROCKER COVER GASKET CYL #3 LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,rocker cover gasket cylinder number 3 leaking. removed and replaced rocker cover gasket.,False
101726,INTAKE TUBE CYL #1 LEAKING AROUND OIL SUMP CONNECTION AREA. REMOVED ENGINE COWLING.,intake tube cylinder number 1 leaking around oil sump connection area. removed engine cowling.,False
101727,INTAKE TUBE CYL #1 LEAKING AROUND OIL SUMP CONNECTION AREA. SWEDGED INTAKE TUBE IAW LYCOMING OVERHAUL,intake tube cylinder number 1 leaking around oil sump connection area. swedged intake tube in accordance with lycoming overhaul manual,False
101728,#4 INTAKE GASKET LEAKING. REPLACED GASKET.,number 4 intake gasket leaking. replaced gasket.,False
101729,#3 & 4 ROCKER GASKETS LEAKING. REMOVED & REPLACED GASKETS.,number 3 and number 4 rocker gaskets leaking. removed and replaced gaskets.,False
101730,"ENGINE OVERSPEED TO 2730 RPM FOR 1 SECOND. REMOVED SD CARD, DOWNLOADED DATA WHICH INDICATED MAX RP","engine overspeed to 2700 thrity rpm for 1 second. removed sd card, downloaded data which indicated max rpm",False
101731,#2 ROCKER COVER GASKET IS LEAKING. REPLACED GASKET W/ NEW.,number 2 rocker cover gasket is leaking. replaced gasket with new.,False
101732,#2 INTAKE TUBE LEAKING AT SUMP & CYLINDER. REMOVED & REPLACED INTAKE GASKET W/ NEW. TIGHTENED SUMP,number 2 intake tube leaking at sump and cylinder. removed and replaced intake gasket with new. tightened sump,False
101733,CYL #4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED CYL #4 ROCKER COVER GASKET.,cylinder number 4 rocker cover gasket leaking. removed and replaced cylinder number 4 rocker cover gasket.,False
101734,CYL #4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED CYL #4 ROCKER COVER GASKET.,cylinder number 4 rocker cover gasket leaking. removed and replaced cylinder number 4 rocker cover gasket.,False
101735,"CYL #2, 4 INTAKE GASKETS APPEAR TO BE LEAKING. REMOVED & REPLACED CYL #2, 4 INTAKE GASKETS.",cylinder number 2 and number 4 intake gaskets appear to be leaking. removed and replaced cylinder number 2 and number 4 intake gaskets.,False
101736,#4 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,number 4 intake is leaking. removed and replaced gasket.,False
101737,#3 & 2 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED #2 & 3 ROCKER COVER GASKETS.,number 3 and number 2 rocker covers are leaking. removed and replaced number 2 and number 3 rocker cover gaskets.,False
101738,"HIGH PITCHED SQUEALING NOISE HEARD DURING FLIGHT. RAN UP A/C, NO SQUEALING NOISE NOTED. OPS CK GOOD.","high pitched squealing noise heard during flight. ran up aircraft, no squealing noise noted. operations check good.",False
101739,LOW POWER AVAILABLE. HELO REQUIRED LMP TO HOVER. INSPECTED & FOUND NO DEFECTS. MX FLIGHT REQUIRED,low power available. helicopter required lmp to hover. inspected and found no defects. maintenance flight required,False
101740,CYL #4 & 2 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,cylinder number 4 and number 2 rocker cover gaskets leaking. removed and replaced rocker cover gaskets.,False
101741,#1 CYL ROCKER OIL RETURN LINE IS CHAFING. LEAK CK GOOD.,number 1 cylinder rocker oil return line is chafing. leak check good.,False
101742,#1 CYL ROCKER OIL RETURN LINE IS CHAFING. REMOVED & REPLACED OIL LINE W/ NEW.,number 1 cylinder rocker oil return line is chafing. removed and replaced oil line with new.,False
101743,#2 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED GASKETS W/ NEW.,number 2 and number 4 rocker cover gaskets leaking. removed and replaced gaskets with new.,False
101744,BAFFLE BUTTON PLUG IS WORN. REMOVED & REPLACED PLUG W/ NEW.,baffle button plug is worn. removed and replaced plug with new.,False
101745,#3 ROCKER COVER GASKET IS TORN. REMOVED & REPLACED GASKET W/ NEW.,number 3 rocker cover gasket is torn. removed and replaced gasket with new.,False
101746,CYL #2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,cylinder number 2 intake gasket leaking. removed and replaced intake gasket.,False
101747,FWD BOTTOM ENGINE BAFFLE SEAL HAS HOLES IN IT. REMOVED & REPLACED BAFFLE.,forward bottom engine baffle seal has holes in it. removed and replaced baffle.,False
101748,CYL #3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,cylinder number 3 rocker cover gasket leaking. removed and replaced rocker cover gasket.,False
101749,#4 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #4 ROCKER COVER GASKET.,number 4 rocker cover gasket leaking. removed and replaced number 4 rocker cover gasket.,False
101750,OIL COOLER LOWER BAFFLE SEAL IS MISSING. APPLIED HIGH TEMP SILICONE.,oil cooler lower baffle seal is missing. applied high temperature silicone.,False
101751,#2 ROCKER COVER IS LEAKING. REMOVED & REPLACED CYL #2 ROCKER COVER GASKET.,number 2 rocker cover is leaking. removed and replaced cylinder number 2 rocker cover gasket.,False
101752,L/H ENGINE WILL NOT START. STARTED L/H ENGINE & PERFORMED MAG DROP & RUN UP PROCED,left-hand engine will not start. started left-hand engine and performed magneto drop and run up procedure,False
101753,CYL #1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,cylinder number 1 rocker cover gasket leaking. removed and replaced rocker cover gasket.,False
101754,#2 INTAKE LEAKING. REPLACED GASKET.,number 2 intake leaking. replaced gasket.,False
101755,#1 & 2 ROCKER COVERS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,number 1 and number 2 rocker covers leaking. removed and replaced rocker cover gaskets.,False
101756,ENG DIED AFTER LANDING. STARTED A/C USING FLOODED START PROCEDURE. A/C RAN NORM,engine died after landing. started aircraft using flooded start procedure. aircraft ran normal,False
101757,"ENG HAD MOMENTARY OVERSPEED TO 2770 RPM. PER LYCOMING , NO FURTHER ACTION REQUIRED AS OVE","engine had momentary overspeed to 2770 rpm. per lycoming , no further action required",False
101758,#2 CYL ROCKER COVER SCREW IS MISSING. INSTALLED NEW SCREW.,number 2 cylinder rocker cover screw is missing. installed new screw.,False
101759,#1 ROCKER COVER GASKET LEAKING. INSTALLED NEW #1 ROCKER BOX COVER GASKET.,number 1 rocker cover gasket leaking. installed new number 1 rocker box cover gasket.,False
101760,INTAKE GASKET CYL #2 LEAKING. REMOVED & REPLACED INTAKE GASKET.,intake gasket cylinder number 2 leaking. removed and replaced intake gasket.,False
101761,ROCKER COVER GASKET CYL #2 LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,rocker cover gasket cylinder number 2 leaking. removed and replaced rocker cover gasket.,False
101762,#3 INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,number 3 intake gasket leaking. removed and replaced gasket.,False
101763,#3 INTAKE LEAKING. REMOVED & REPLACED #3 INTAKE GASKET.,number 3 intake leaking. removed and replaced number 3 intake gasket.,False
101764,R/H BAFFLE SAFETY WIRE BROKEN. SECURED W/ NEW SAFETY WIRE & SPIRAL WRAP.,right-hand baffle safety wire broken. secured with new safety wire and spiral wrap.,False
101765,L/H BAFFLE BUTTON PLUG IS BROKEN. INSTALLED NEW PLUG.,left-hand baffle button plug is broken. installed new plug.,False
101766,#2 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 2 intake leaking. removed and replaced intake gasket.,False
101767,"CYL #1, 3, 4 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","cylinder number 1, 3, and 4 rocker covers are leaking. removed and replaced rocker cover gaskets.",False
101768,"CASE HALVES LEAKING ON BOTTOM FWD PORTION. CLEANED ENGINE, RAN A/C, INSPECTED & DETECTED NO LEAKS.","case halves leaking on bottom forward portion. cleaned engine, ran aircraft, inspected and detected no leaks.",False
101769,#1 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,number 1 intake is leaking. removed and replaced gasket.,False
