IDENT,RAW,GOLD,digitize_flagged
101284,ROCKER COVERS 1 & 3 LEAKING ON R/H ENGINE. REMOVED & REPLACED ROCKER GASKETS.,rocker covers 1 and 3 leaking on right-hand engine. removed and replaced rocker gaskets.,False
101285,ROCKER COVER GASKET #3 TORN. REMOVED & REPLACED ROCKER COVER GASKET.,rocker cover gasket number 3 torn. removed and replaced rocker cover gasket.,False
101286,L/H & R/H ENGINE BAFFLE PLUGS DAMAGED. REMOVED & REPLACED L/H & R/H ENGINE BAFFLE PLUGS.,left-hand and right-hand engine baffle plugs damaged. removed and replaced left-hand and right-hand engine baffle plugs.,False
101288,L/H ENG #3 CYL ROCKER COVER GASKET IS LEAKING. REMOVED & REPLACED GASKET.,left-hand engine number 3 cylinder rocker cover gasket is leaking. removed and replaced gasket.,False
101289,#3 INTAKE TUBE RUBBING ON BAFFLE. ADJUSTED BAFFLE.,number 3 intake tube rubbing on baffle. adjusted baffle.,False
101291,LOOSE ENGINE GROUND. TIGHTENED ENGINE GROUND CABLE.,loose engine ground. tightened engine ground cable.,False
101292,INTAKE GASKET CYL #4 LEAKING. REMOVED & REPLACED INTAKE GASKET.,intake gasket cylinder number 4 leaking. removed and replaced intake gasket.,False
101294,BAFFLE SUPPORT STEEL ROD CYL #2 & 4 MISSING. INSTALLED NEW BAFFLE FASTENER FOR CYL #2 & 4.,baffle support steel rod cylinder number 2 and number 4 missing. installed new baffle fastener for cylinder number 2 and number 4.,False
101297,"#3 CYL AFT BAFFLE BRACKET LOOSE. BRACKET SECURED TO ENGINE C. REMOVED #3 AFT BAFFLE, REPLACED SCREWS IN BRACKET. REIN","number 3 cylinder aft baffle bracket loose. bracket secured to engine. removed number 3 aft baffle, replaced screws in bracket. reinstalled",False
101299,#3 ROCKER COVER GASKET IS TORN. INSTALLED NEW #3 ROCKER BOX COVER GASKET.,number 3 rocker cover gasket is torn. installed new number 3 rocker box cover gasket.,False
101300,#2 ROCKER COVER LEAKING. REMOVED & REPLACED #2 ROCKER COVER GASKET.,number 2 rocker cover leaking. removed and replaced number 2 rocker cover gasket.,False
101302,#3 ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,number 3 rocker cover is leaking. removed and replaced gasket.,False
101303,ROCKER COVER GASKET #3 TORN. REMOVED & REPLACED ROCKER COVER GASKET.,rocker cover gasket number 3 torn. removed and replaced rocker cover gasket.,False
101306,ROCKER COVER GASKETS CYL #2 & 3 LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,rocker cover gaskets cylinder number 2 and number 3 leaking. removed and replaced rocker cover gasket.,False
101307,"INTAKE TUBE LEAKING AT CONNECTION POINT W/ OIL SUMP CYL #4. CLEANED & PERFORMED ENGINE RUN UP, CONFIRMED DISCREPANC","intake tube leaking at connection point with oil sump cylinder number 4. cleaned and performed engine run up, confirmed discrepancy",False
101309,UPPER R/H BAFFLE SEAL LOOSE. RESECURED BAFFLE SEAL.,upper right-hand baffle seal loose. resecured baffle seal.,False
101310,"R/H ENGINE RUNNING ROUGH. ENGINE WAS FINE @ LOW ALTITUDES, O. RAN UP A/C, NO ENGINE ROUGHNESS NOTED. CHECKED GOOD AT","right-hand engine running rough. engine was fine at low altitudes. ran up aircraft, no engine roughness noted. checked",False
101312,CYL #4 & 2 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,cylinder number 4 and number 2 rocker cover gaskets leaking. removed and replaced rocker cover gaskets.,False
101313,INTAKE #2 LEAKING ON L/H ENGINE. INSTALLED NEW INTAKE GASKET.,intake number 2 leaking on left-hand engine. installed new intake gasket.,False
101315,"ROCKER COVERS 2, 3 & 4 LEAKING ON L/H ENGINE. INSTALLED NEW ROCKER BOX COVER GASKETS.","rocker covers 2, 3 and 4 leaking on left-hand engine. installed new rocker box cover gaskets.",False
101316,LEFT REAR BAFFLE CRACKED ON R/H ENGINE. REMOVED & REPLACED LEFT REAR BAFFLE ON R/H ENGINE.,left rear baffle cracked on right-hand engine. removed and replaced left rear baffle on right-hand engine.,False
101317,#2 INTAKE GASKET LEAKING. REPLACED GASKET.,number 2 intake gasket leaking. replaced gasket.,False
101319,L/H ENGINE CYL #2 & 3 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,left-hand engine cylinder number 2 and number 3 intake gaskets leaking. removed and replaced intake gaskets.,False
101320,L/H ENGINE CYL #3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,left-hand engine cylinder number 3 rocker cover gasket leaking. removed and replaced number 3 rocker cover gasket.,False
101321,"R/H ENGINE, CYL #3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.","right-hand engine, cylinder number 3 rocker cover gasket leaking. removed and replaced number 3 rocker cover gasket.",False
101322,#1 INTAKE GASKET LEAKING. REPLACED GASKET.,number 1 intake gasket leaking. replaced gasket.,False
101323,#3 ROCKER COVER GASKET IS LEAKING. REMOVED & REPLACED GASKET.,number 3 rocker cover gasket is leaking. removed and replaced gasket.,False
101325,"SHEARED RIVET ON CYL #3 BAFFLE, AFT. REPLACED RIVETS W/ SCREWS/WASHERS/NUTS.","sheared rivet on cylinder number 3 baffle, aft. replaced rivets with screws, washers, and nuts.",False
101326,#2 & 4 CYL ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,number 2 and number 4 cylinder rocker cover gaskets leaking. removed and replaced rocker cover gaskets.,False
101327,"CYL #3 INTAKE TUBE FLANGE LEAKING FUEL, CONNECTION BETWEEN T. RESWAGED INTAKE TUBE IAW LYCOMING OVERHAUL",cylinder number 3 intake tube flange leaking fuel. reswaged intake tube in accordance with lycoming overhaul manual,False
101329,TOP BAFFLE BACK SIDE RIVETS MISSING. INSTALLED SCREWS WHERE RIVETS MISSING.,top baffle back side rivets missing. installed screws where rivets missing.,False
101331,#2 & 3 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,number 2 and number 3 rocker covers are leaking. removed and replaced rocker cover gaskets.,False
101334,INTAKE GASKET CYL #4 LEAKING. REMOVED & REPLACED INTAKE GASKET.,intake gasket cylinder number 4 leaking. removed and replaced intake gasket.,False
101335,ROCKER COVER GASKET CYL #2 LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,rocker cover gasket cylinder number 2 leaking. removed and replaced rocker cover gasket.,False
101336,#3 INTAKE LEAKING ON L/H ENGINE. REPLACED GASKET.,number 3 intake leaking on left-hand engine. replaced gasket.,False
101337,BAFFLE CORNER BY CYL #4 CRACKED. STOP DRILLED CRACK.,baffle corner by cylinder number 4 cracked. stop drilled crack.,False
101338,"CYL #1, 3, 2 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","cylinder numbers 1, 3, and 2 rocker cover gaskets leaking. removed and replaced rocker cover gaskets.",False
101340,"ENGINE OVERSPEED TO 3300 RPM. CHANGED OIL FILTER, CHECKED SUMP SCREEN, CHANGED OIL &","engine overspeed to 3300 rpm. changed oil filter, checked sump screen, changed oil",False
101341,R/H ENG BAFFLE SCREW MISSING. REPLACED SCREW.,right-hand engine baffle screw missing. replaced screw.,False
101343,#3 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED #3 INTAKE GASKET ON R/H ENGINE.,number 3 intake leaking on right-hand engine. removed and replaced number 3 intake gasket on right-hand engine.,False
101344,#2 INTAKE IS LEAKING. REPLACED GASKET.,number 2 intake is leaking. replaced gasket.,False
101345,#2 ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,number 2 rocker cover is leaking. removed and replaced gasket.,False
101346,R/H BACK BAFFLE RIVET HEAD IS SHEARED. COMPLETED REASSEMBLY.,right-hand back baffle rivet head is sheared. completed reassembly.,False
101347,"R/H BACK BAFFLE RIVET HEAD IS SHEARED. REMOVED BACK BAFFLE, INSTALLED SCREWS WHERE RIVETS WHER","right-hand back baffle rivet head is sheared. removed back baffle, installed screws where rivets were sheared",False
101350,L/H #2 & 3 ROCKER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,left-hand number 2 and number 3 rocker gaskets leaking. removed and replaced rocker cover gaskets.,False
101351,R/H #2 & 4 ROCKER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,right-hand number 2 and number 4 rocker gaskets leaking. removed and replaced rocker cover gaskets.,False
101352,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 2 rocker cover gasket leaking. removed and replaced rocker cover gasket.,False
101354,#3 ROCKER COVER LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKET.,number 3 rocker cover leaking on left-hand engine. removed and replaced gasket.,False
101355,#2 INTAKE LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKET.,number 2 intake leaking on left-hand engine. removed and replaced intake gasket.,False
101356,R/H ENG #2 & 4 CYL ROCKER COVER GASKETS ARE LEAKING. REMOVED & REPLACED GASKETS.,right-hand engine number 2 and number 4 cylinder rocker cover gaskets are leaking. removed and replaced gaskets.,False
101358,ALL 4 ROCKER GASKETS ARE LEAKING. REPLACED W/ NEW ROCKER GASKETS. LEAK CHECK GOOD.,all 4 rocker gaskets are leaking. replaced with new rocker gaskets. leak check good.,False
101359,#2 & 3 INTAKE GASKETS ARE LEAKING. REPLACED W/ NEW INTAKE GASKETS. LEAK CHECK GOOD.,number 2 and number 3 intake gaskets are leaking. replaced with new intake gaskets. leak check good.,False
101361,#3 ROCKER COVER IS LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,number 3 rocker cover is leaking. removed and replaced number 3 rocker cover gasket.,False
101362,#2 & 3 INTAKES LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.,number 2 and number 3 intakes leaking on left-hand engine. removed and replaced gaskets.,False
101364,#2 & 3 ROCKER COVERS LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.,number 2 and number 3 rocker covers leaking on left-hand engine. removed and replaced gaskets.,False
101365,L/H CARB HEAT BRACKET LOOSE. REMOVED & REPLACED LOOSE RIVETS.,left-hand carb heat bracket loose. removed and replaced loose rivets.,False
101366,R/H #4 INTAKE GASKET IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,right-hand number 4 intake gasket is leaking. removed and replaced intake gasket.,False
101367,#3 ROCKER COVER LEAKING. REOVED & REPLACED #3 ROCKER COVER GASKET.,number 3 rocker cover leaking. removed and replaced number 3 rocker cover gasket.,False
101368,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,number 1 rocker cover gasket leaking. removed and replaced rocker cover gasket.,False
101369,"MIXTURE CHECK FAILS - RPM 200 RISE. RAN A/C, ADJUSTED IDLE MIXTURE IAW HMI, CHECKS GOOD.","mixture check fails, rpm 200 rise. ran aircraft, adjusted idle mixture in accordance with hmi, checks good.",False
101370,#4 INTAKE GASKET IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 4 intake gasket is leaking. removed and replaced intake gasket.,False
101371,AFT BAFFLE BRACKET MISSING SCREW. INSTALLED NEW SCREW ON BAFFLE.,aft baffle bracket missing screw. installed new screw on baffle.,False
101372,#3 & 4 INTAKE GASKETS ARE LEAKING. REPLACED GASKETS.,number 3 and number 4 intake gaskets are leaking. replaced gaskets.,False
101373,#2 INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET W/ NEW.,number 2 intake gasket is leaking. removed and replaced gasket with new.,False
101374,L/H AFT BAFFLE CRACKED. STOP DRILLED CRACK ON AFT BAFFLE.,left-hand aft baffle cracked. stop drilled crack on aft baffle.,False
101376,R/H AFT BAFFLE SUPPORT RIVETS SHEARED. REMOVED BAFFLE. DRILLED OUT SHEARED RIVETS. INSTALLED S,right-hand aft baffle support rivets sheared. removed baffle. drilled out sheared rivets. installed,False
101377,TOP BAFFLE IS CRACKED. FABRICATED PATCHES OUT OF LIKE MATERIAL & INSTALLED. RI,top baffle is cracked. fabricated patches out of like material and installed.,False
101379,L/H SIDE BAFFLE IS CRACKED. PROCURED SERVICEABLE SIDE BAFFLE - INSTALLED ON PD #2.,left-hand side baffle is cracked. procured serviceable side baffle. installed on pd number 2.,False
101380,R/H SIDE BAFFLE IS CRACKED. PATCHED R/H SIDE BAFFLE W/ LIKE MATERIAL. RIVETING IAW,right-hand side baffle is cracked. patched right-hand side baffle with like material. riveting in accordance with reference manual,False
101381,INDUCTION AIR FILTER CAN BE REPLACED. INSTALLED NEW FILTER. NEXT DUE @ 3961.3 TACH.,induction air filter can be replaced. installed new filter. next due at 3961 point 3 tach.,False
101382,BOTH LOWER DEFLECTORS CRACKED. PATCHED DEFLECTORS W/ LIKE MATERIAL.,both lower deflectors cracked. patched deflectors with like material.,False
101383,FWD L/H BAFFLE ANTI-CHAFE STRIP FELL OFF. CLEANED BAFFLE & REINSTALLED ANTI-CHAFE STRIP.,forward left-hand baffle anti-chafe strip fell off. cleaned baffle and reinstalled anti-chafe strip.,False
101384,#3 INTAKE LEAKING. REMOVED & REPLACED INTAKE GASKET.,number 3 intake leaking. removed and replaced intake gasket.,False
101385,R/H #3 AFT BAFFLE CRACKED. STOP DRILLED CRACK.,right-hand number 3 aft baffle cracked. stop drilled crack.,False
101386,L/H #3 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,left-hand number 3 intake gasket leaking. removed and replaced intake gasket.,False
101387,R/H #2 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,right-hand number 2 and number 4 intake gaskets leaking. removed and replaced intake gaskets.,False
101388,L/H ALL 4 ROCKER GASKETS ARE LEAKING. REMOVED & REPLACED ALL ROCKER COVER GASKETS.,left-hand all 4 rocker gaskets are leaking. removed and replaced all rocker cover gaskets.,False
101389,R/H ENG ALL 4 ROCKER GASKETS ARE LEAKING. REMOVED & REPLACED ALL ROCKER COVER GASKETS.,right-hand engine all 4 rocker gaskets are leaking. removed and replaced all rocker cover gaskets.,False
101390,ENGINE IS DIRTY. WASHED ENGINE.,engine is dirty. washed engine.,False
101392,"#1, 3, 4 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED GASKETS.","numbers 1, 3, and 4 rocker covers are leaking. removed and replaced gaskets.",False
101394,ROCKER COVER GASKET FROM #3 CYLINDER TORN. REMOVED & REPLACED W/ NEW GASKET.,rocker cover gasket from number 3 cylinder torn. removed and replaced with new gasket.,False
101395,"REAR R/H ENGINE BAFFLE BRACKET RIVETS SHEARED. REMOVED REAR R/H ENGINE BAFFLE, INSTALLED NEW RIVETS TO","rear right-hand engine baffle bracket rivets sheared. removed rear right-hand engine baffle, installed new rivets",False
101396,#3 INTAKE LEAKING. REMOVED & REPLACED #3 INTAKE GASKET.,number 3 intake leaking. removed and replaced number 3 intake gasket.,False
101397,R/H REAR ENGINE BAFFLE SCREW LOOSE. TIGHTENED SCREW.,right-hand rear engine baffle screw loose. tightened screw.,False
101398,ENGINE IS DIRTY. CLEANED ENGINE.,engine is dirty. cleaned engine.,False
101399,#2 INTAKE IS LEAKING. REMOVED & REPLACED GASKET.,number 2 intake is leaking. removed and replaced gasket.,False
101400,MISSING SCREW FRONT BAFFLE ON R/H SIDE. INSTALLED NEW SCREW.,missing screw front baffle on right-hand side. installed new screw.,False
101401,"#1, 2 & 4 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED GASKETS.","numbers 1, 2 and 4 rocker covers are leaking. removed and replaced gaskets.",False
101403,#2 & 3 ROCKER GASKET LEAKING. REMOVED & REPLACED GASKET.,number 2 and number 3 rocker gasket leaking. removed and replaced gasket.,False
101404,ROCKER COVER GASKET #3 CYL LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,rocker cover gasket number 3 cylinder leaking. removed and replaced rocker cover gasket.,False
101405,"AFT ENGINE BAFFLE BY CYL #3, SUPPORT SECURED TO ENGINE CASE. REMOVED & REPLACED RIVETS FOR ENGINE BAFFLE BRACKET BY","aft engine baffle by cylinder number 3, support secured to engine case. removed and replaced rivets for engine baffle bracket",False
101406,#3 ROCKER COVER LEAKING ON L/H ENGINE. REPLACED GASKET.,number 3 rocker cover leaking on left-hand engine. replaced gasket.,False
101407,#2 ROCKER COVER LEAKING ON R/H ENGINE. REMOVED & REPLACED ROCKER COVER GASKET.,number 2 rocker cover leaking on right-hand engine. removed and replaced rocker cover gasket.,False
101409,CYL #1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,cylinder number 1 rocker cover gasket leaking. removed and replaced rocker cover gasket.,False
101410,REAR R/H ENGINE BAFFLE BRACKET CRACKED. REMOVED REAR R/H ENGINE BAFFLE. FABRICATED NEW BRACKET,rear right-hand engine baffle bracket cracked. removed rear right-hand engine baffle. fabricated new bracket,False
101411,R/H REAR ENGINE BAFFLE MOUNTING SCREW MISSING. INSTALLED NEW SCREW.,right-hand rear engine baffle mounting screw missing. installed new screw.,False
101412,#2 & 4 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,number 2 and number 4 rocker cover is leaking. removed and replaced rocker cover gaskets.,False
101413,ENGINE IS DIRTY. WASHED ENGINE.,engine is dirty. washed engine.,False
101415,#3 ROCKER COVER IS LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,number 3 rocker cover is leaking. removed and replaced number 3 rocker cover gasket.,False
101416,STUDENT COULDN'T START A/C. STARTED A/C.,student couldn't start aircraft. started aircraft.,False
101417,ENGINE RUNNING ROUGH AT IDLE. RAN A/C & CONFIRMED DISCREPANCY.,engine running rough at idle. ran aircraft and confirmed discrepancy.,False
101418,L/H ENGINE CYL #3 AFT BAFFLE CRACKED. STOP DRILLED CRACK.,left-hand engine cylinder number 3 aft baffle cracked. stop drilled crack.,False
101419,R/H ENG #3 INTAKE TUBE LEAKING. REPLACED GASKET.,right-hand engine number 3 intake tube leaking. replaced gasket.,False
101420,"L/H ENG #2, 3 & 4 ROCKER BOX COVERS LEAKING. REMOVED & REPLACED GASKETS.","left-hand engine numbers 2, 3 and 4 rocker box covers leaking. removed and replaced gaskets.",False
101421,IMPELLER MAKING CONTACT W/ SCROLL. CLEARANCED IMPELLER TO SCROLL BY REMOVING SHIM IN LOWER,impeller making contact with scroll. clearanced impeller to scroll by removing shim,False
101423,L/H ENG CYL # ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,left-hand engine cylinder rocker cover gasket leaking. removed and replaced gasket.,False
101425,"R/H ENG CYL #3, 1 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED R/H ENG CYL #1, 3 ROCKER COVER GASKE",right-hand engine cylinder number 3 and number 1 rocker cover gaskets leaking. removed and replaced right-hand engine cylinder number 1 and number 3 rocker cover gaskets,False
