example_id,record_id,field,raw_problem,raw_action,raw_text,reference_text,reference_edit,automatic_category,review_reason,source_matches_reference_source,review_status,review_comment,valid_primary,_merge,expert_reference_valid,include_extended_reference,reference_scope,decision_basis,qc_flag,review_method,reviewed_on,amin_abbreviation_evidence,amin_misspelling_evidence,numeral_or_symbol_expansion
100365::combined,100365,combined,#2 & 3 INTAKES ON L/H ENGINE ARE LEAKING.,REPLACED #2 & 3 INTAKE GASKETS ON L/H ENGINE.,#2 & 3 INTAKES ON L/H ENGINE ARE LEAKING. REPLACED #2 & 3 INTAKE GASKETS ON L/H ENGINE.,NUMBER TWO AND NUMBER THREE INTAKES ON LEFT-HAND ENGINE ARE LEAKING. REPLACED NUMBER TWO AND NUMBER THREE INTAKE GASKETS ON LEFT-HAND ENGINE.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100366::combined,100366,combined,#2 CYL INTAKE GASKET LEAKING.,REMOVED & REPLACED GASKET.,#2 CYL INTAKE GASKET LEAKING. REMOVED & REPLACED GASKET.,NUMBER TWO CYLINDER INTAKE GASKET LEAKING. REMOVED AND REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100368::combined,100368,combined,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #2 ROCKER COVER GASKET.,NUMBER TWO ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER TWO ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
100369::combined,100369,combined,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,NUMBER THREE ROCKER COVER GASKET LEAKING. REMOVED AND REPLACED NUMBER THREE ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
100370::combined,100370,combined,FWD PUSH ROD SEAL LEAKING @ ENGINE ON #3 CYLINDER.,REMOVED & REPLACED #3 CYLINDER FWD PUSH ROD TUBE SEALS.,FWD PUSH ROD SEAL LEAKING @ ENGINE ON #3 CYLINDER. REMOVED & REPLACED #3 CYLINDER FWD PUSH ROD TUBE SEALS.,FORWARD PUSH ROD SEAL LEAKING AT ENGINE ON NUMBER THREE CYLINDER. REMOVED AND REPLACED NUMBER THREE CYLINDER FORWARD PUSH ROD TUBE SEALS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100372::combined,100372,combined,R/H BAFFLE SEAL LOOSE (FWD UPPER).,RESECURED BAFFLE SEAL.,R/H BAFFLE SEAL LOOSE (FWD UPPER). RESECURED BAFFLE SEAL.,"RIGHT-HAND BAFFLE SEAL LOOSE, FORWARD UPPER. RESECURED BAFFLE SEAL.",PUNC - B,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100373::combined,100373,combined,BAFFLE SEAL HAS HOLE IN IT.,REPAIRED HOLE IN SEAL.,BAFFLE SEAL HAS HOLE IN IT. REPAIRED HOLE IN SEAL.,BAFFLE SEAL HAS HOLE IN IT. REPAIRED HOLE IN SEAL.,,unchanged,exactly identical,True,approved_lexical,Accepted identity pair to teach leave-as-is behavior; source and target are identical.,True,both,True,True,primary_lexical,Accepted identity pair to teach leave-as-is behavior; source and target are identical.,identity_pair,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,False,False
100374::combined,100374,combined,FRONT BAFFLE RUBBING ON MUFFLER.,APPLIED HIGH TEMP SEALANT TO SEPERATE & SECURE BAFFLE.,FRONT BAFFLE RUBBING ON MUFFLER. APPLIED HIGH TEMP SEALANT TO SEPERATE & SECURE BAFFLE.,FRONT BAFFLE RUBBING ON MUFFLER. APPLIED HIGH TEMPERATURE SEALANT TO SEPARATE AND SECURE BAFFLE.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100375::combined,100375,combined,#2 INTAKE LEAKING.,REPLACED GASKET.,#2 INTAKE LEAKING. REPLACED GASKET.,NUMBER TWO INTAKE LEAKING. REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100376::combined,100376,combined,#3 CYLINDER HAS VALVE STICKING.,INSTALLED REMAINING ITEMS.,#3 CYLINDER HAS VALVE STICKING. INSTALLED REMAINING ITEMS.,NUMBER THREE CYLINDER HAS VALVE STICKING. INSTALLED REMAINING ITEMS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100377::combined,100377,combined,#3 CYLINDER HAS VALVE STICKING.,"REMOVED CYL, INSTALLED REPAIRED CYL, TWO -28 PUSH RODS","#3 CYLINDER HAS VALVE STICKING. REMOVED CYL, INSTALLED REPAIRED CYL, TWO -28 PUSH RODS","NUMBER THREE CYLINDER HAS VALVE STICKING. REMOVED CYLINDER, INSTALLED REPAIRED CYLINDER, TWO DASH TWENTY EIGHT PUSH RODS",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100378::combined,100378,combined,#4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,#4 CYL INTAKE GASKET IS LEAKING. REMOVED & REPLACED GASKET.,NUMBER FOUR CYLINDER INTAKE GASKET IS LEAKING. REMOVED AND REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100379::combined,100379,combined,#2 INTAKE IS LEAKING.,REMOVED & REPLACED INTAKE GASKET.,#2 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,NUMBER TWO INTAKE IS LEAKING. REMOVED AND REPLACED INTAKE GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100380::combined,100380,combined,"#2, 4 ROCKER COVER IS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"#2, 4 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.",NUMBER TWO AND NUMBER FOUR ROCKER COVER IS LEAKING. REMOVED AND REPLACED ROCKER COVER GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
100381::combined,100381,combined,#2 & 3 INTAKES ARE LEAKING.,REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES ARE LEAKING. REMOVED & REPLACED GASKETS.,NUMBER TWO AND NUMBER THREE INTAKES ARE LEAKING. REMOVED AND REPLACED GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100382::combined,100382,combined,#3 CYL AFT BAFFLE MISSING SCREW.,INSTALLED NEW SCREW.,#3 CYL AFT BAFFLE MISSING SCREW. INSTALLED NEW SCREW.,NUMBER THREE CYLINDER AFT BAFFLE MISSING SCREW. INSTALLED NEW SCREW.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True
100383::combined,100383,combined,#4 ROCKER COVER IS LEAKING.,REPLACED GASKET.,#4 ROCKER COVER IS LEAKING. REPLACED GASKET.,NUMBER FOUR ROCKER COVER IS LEAKING. REPLACED GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True
100387::combined,100387,combined,CYL #3 INTAKE TUBE LEAKING AT SUMP CONNECTOR HOSE.,TIGHTENED CLAMPS.,CYL #3 INTAKE TUBE LEAKING AT SUMP CONNECTOR HOSE. TIGHTENED CLAMPS.,CYLINDER NUMBER THREE INTAKE TUBE LEAKING AT SUMP CONNECTOR HOSE. TIGHTENED CLAMPS.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100388::combined,100388,combined,CYL #3 AFT BAFFLE MOUNT RIVETS ARE SHEARED.,"REMOVED BAFFLE, REPAIRED MOUNT & REINSTALLED.","CYL #3 AFT BAFFLE MOUNT RIVETS ARE SHEARED. REMOVED BAFFLE, REPAIRED MOUNT & REINSTALLED.","CYLINDER NUMBER THREE AFT BAFFLE MOUNT RIVETS ARE SHEARED. REMOVED BAFFLE, REPAIRED MOUNT AND REINSTALLED.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
100389::combined,100389,combined,#2 CYL BAFFLE SEAL NEEDS TO BE RESECURED.,RESECURED #2 BAFFLE SEAL.,#2 CYL BAFFLE SEAL NEEDS TO BE RESECURED. RESECURED #2 BAFFLE SEAL.,NUMBER TWO CYLINDER BAFFLE SEAL NEEDS TO BE RESECURED. RESECURED NUMBER TWO BAFFLE SEAL.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True
