example_id,record_id,field,raw_problem,raw_action,raw_text,reference_text,reference_edit,automatic_category,review_reason,source_matches_reference_source,review_status,review_comment,valid_primary,_merge,expert_reference_valid,include_extended_reference,reference_scope,decision_basis,qc_flag,review_method,reviewed_on,amin_abbreviation_evidence,amin_misspelling_evidence,numeral_or_symbol_expansion,input_text,target_text,cluster_id,split
101509::combined,101509,combined,CYL #4 ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,CYL #4 ROCKER COVER GASKET IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,CYLINDER NUMBER FOUR ROCKER COVER GASKET IS LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: CYL #4 ROCKER COVER GASKET IS LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,CYLINDER NUMBER FOUR ROCKER COVER GASKET IS LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,normgrp-458e8de9ec1f,validation
101510::combined,101510,combined,#2 & 4 INTAKE GASKETS LEAKING.,REMOVED & REPLACED GASKETS W/ NEW.,#2 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED GASKETS W/ NEW.,NUMBER TWO AND NUMBER FOUR INTAKE GASKETS LEAKING. REMOVED AND REPLACED GASKETS WITH NEW.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: #2 & 4 INTAKE GASKETS LEAKING. REMOVED & REPLACED GASKETS W/ NEW.,NUMBER TWO AND NUMBER FOUR INTAKE GASKETS LEAKING. REMOVED AND REPLACED GASKETS WITH NEW.,normgrp-fd7f7cbf1e69,train
101511::combined,101511,combined,L/H INTER-CYLINDER BAFFLE IS LOOSE.,TIGHTENED TIE ROD.,L/H INTER-CYLINDER BAFFLE IS LOOSE. TIGHTENED TIE ROD.,LEFT-HAND INTER-CYLINDER BAFFLE IS LOOSE. TIGHTENED TIE ROD.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,normalize combined: L/H INTER-CYLINDER BAFFLE IS LOOSE. TIGHTENED TIE ROD.,LEFT-HAND INTER-CYLINDER BAFFLE IS LOOSE. TIGHTENED TIE ROD.,normgrp-4ad68e43bf29,train
101512::combined,101512,combined,L/H SIDE OF ENG BAFFLE WIRE LOOSE.,INSTALLED NEW TIE WIRE.,L/H SIDE OF ENG BAFFLE WIRE LOOSE. INSTALLED NEW TIE WIRE.,LEFT-HAND SIDE OF ENGINE BAFFLE WIRE LOOSE. INSTALLED NEW TIE WIRE.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: L/H SIDE OF ENG BAFFLE WIRE LOOSE. INSTALLED NEW TIE WIRE.,LEFT-HAND SIDE OF ENGINE BAFFLE WIRE LOOSE. INSTALLED NEW TIE WIRE.,normgrp-5b6a100e4ddc,train
101513::combined,101513,combined,L/H ENG CYL #2 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,L/H ENG CYL #2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,LEFT-HAND ENGINE CYLINDER NUMBER TWO INTAKE GASKET LEAKING. REMOVED AND REPLACED INTAKE GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: L/H ENG CYL #2 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,LEFT-HAND ENGINE CYLINDER NUMBER TWO INTAKE GASKET LEAKING. REMOVED AND REPLACED INTAKE GASKET.,normgrp-fd7f7cbf1e69,train
101514::combined,101514,combined,R/H ENG CYL #3 INTAKE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,R/H ENG CYL #3 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,RIGHT-HAND ENGINE CYLINDER NUMBER THREE INTAKE GASKET LEAKING. REMOVED AND REPLACED INTAKE GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: R/H ENG CYL #3 INTAKE GASKET LEAKING. REMOVED & REPLACED INTAKE GASKET.,RIGHT-HAND ENGINE CYLINDER NUMBER THREE INTAKE GASKET LEAKING. REMOVED AND REPLACED INTAKE GASKET.,normgrp-fd7f7cbf1e69,train
101515::combined,101515,combined,"L/H ENGINE, R/H BACK BAFFLE IS CRACKED.",STOP DRILLED CRACK.,"L/H ENGINE, R/H BACK BAFFLE IS CRACKED. STOP DRILLED CRACK.","LEFT-HAND ENGINE, RIGHT-HAND BACK BAFFLE IS CRACKED. STOP DRILLED CRACK.",,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,"normalize combined: L/H ENGINE, R/H BACK BAFFLE IS CRACKED. STOP DRILLED CRACK.","LEFT-HAND ENGINE, RIGHT-HAND BACK BAFFLE IS CRACKED. STOP DRILLED CRACK.",normgrp-e9834cc9abba,test
101516::combined,101516,combined,L/H ENG #2 INTAKE LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,L/H ENG #2 INTAKE LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,LEFT-HAND ENGINE NUMBER TWO INTAKE LEAKING. REMOVED AND REPLACED NUMBER TWO INTAKE GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: L/H ENG #2 INTAKE LEAKING. REMOVED & REPLACED #2 INTAKE GASKET.,LEFT-HAND ENGINE NUMBER TWO INTAKE LEAKING. REMOVED AND REPLACED NUMBER TWO INTAKE GASKET.,normgrp-fd7f7cbf1e69,train
101517::combined,101517,combined,L/H ENG #3 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,L/H ENG #3 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,LEFT-HAND ENGINE NUMBER THREE ROCKER COVER LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: L/H ENG #3 ROCKER COVER LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,LEFT-HAND ENGINE NUMBER THREE ROCKER COVER LEAKING. REMOVED AND REPLACED ROCKER COVER GASKET.,normgrp-458e8de9ec1f,validation
101518::combined,101518,combined,ENGINE BAFFLE BEHIND ALTERNATOR CRACKED.,STOP DRILLED CRACK.,ENGINE BAFFLE BEHIND ALTERNATOR CRACKED. STOP DRILLED CRACK.,ENGINE BAFFLE BEHIND ALTERNATOR CRACKED. STOP DRILLED CRACK.,,unchanged,exactly identical,True,approved_lexical,Accepted identity pair to teach leave-as-is behavior; source and target are identical.,True,both,True,True,primary_lexical,Accepted identity pair to teach leave-as-is behavior; source and target are identical.,identity_pair,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,False,normalize combined: ENGINE BAFFLE BEHIND ALTERNATOR CRACKED. STOP DRILLED CRACK.,ENGINE BAFFLE BEHIND ALTERNATOR CRACKED. STOP DRILLED CRACK.,normgrp-221953885d66,train
101519::combined,101519,combined,ROCKER COVER GASKETS #2 & 4 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,ROCKER COVER GASKETS #2 & 4 LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,ROCKER COVER GASKETS NUMBER TWO AND NUMBER FOUR LEAKING. REMOVED AND REPLACED ROCKER COVER GASKETS.,,possible_unsupported_addition,reference adds substantial text,True,approved_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",True,both,True,True,primary_lexical,"Accepted as expert multi-token expansion or numeral verbalization. The earlier heuristic flag reflects length growth, not unsupported maintenance facts; source verified and no completion/truncation/anonymization flag.",length_expansion_reviewed,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,False,True,True,normalize combined: ROCKER COVER GASKETS #2 & 4 LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,ROCKER COVER GASKETS NUMBER TWO AND NUMBER FOUR LEAKING. REMOVED AND REPLACED ROCKER COVER GASKETS.,normgrp-458e8de9ec1f,validation
101520::combined,101520,combined,R/H FWD BAFFLE IS CRACKED.,STOP DRILLED CRACK.,R/H FWD BAFFLE IS CRACKED. STOP DRILLED CRACK.,RIGHT-HAND FORWARD BAFFLE IS CRACKED. STOP DRILLED CRACK.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,True,normalize combined: R/H FWD BAFFLE IS CRACKED. STOP DRILLED CRACK.,RIGHT-HAND FORWARD BAFFLE IS CRACKED. STOP DRILLED CRACK.,normgrp-e9834cc9abba,test
101521::combined,101521,combined,#3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET W/ NEW.,#3 ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET W/ NEW.,NUMBER THREE ROCKER COVER IS LEAKING. REMOVED AND REPLACED GASKET WITH NEW.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: #3 ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET W/ NEW.,NUMBER THREE ROCKER COVER IS LEAKING. REMOVED AND REPLACED GASKET WITH NEW.,normgrp-458e8de9ec1f,validation
101522::combined,101522,combined,R/H ENGINE BAFFLE SCREW MISSING.,INSTALLED NEW SCREW.,R/H ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,RIGHT-HAND ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: R/H ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,RIGHT-HAND ENGINE BAFFLE SCREW MISSING. INSTALLED NEW SCREW.,normgrp-5591a3348dbb,test
101523::combined,101523,combined,#4 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED #4 INTAKE GASKET ON R/H ENGINE.,#4 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED #4 INTAKE GASKET ON R/H ENGINE.,NUMBER FOUR INTAKE LEAKING ON RIGHT-HAND ENGINE. REMOVED AND REPLACED NUMBER FOUR INTAKE GASKET ON RIGHT-HAND ENGINE.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: #4 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED #4 INTAKE GASKET ON R/H ENGINE.,NUMBER FOUR INTAKE LEAKING ON RIGHT-HAND ENGINE. REMOVED AND REPLACED NUMBER FOUR INTAKE GASKET ON RIGHT-HAND ENGINE.,normgrp-fd7f7cbf1e69,train
101524::combined,101524,combined,FWD BAFFLE CHAFING ON MUFFLER SHROUD.,REPOSITIONED BAFFLE.,FWD BAFFLE CHAFING ON MUFFLER SHROUD. REPOSITIONED BAFFLE.,FORWARD BAFFLE CHAFING ON MUFFLER SHROUD. REPOSITIONED BAFFLE.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,False,False,normalize combined: FWD BAFFLE CHAFING ON MUFFLER SHROUD. REPOSITIONED BAFFLE.,FORWARD BAFFLE CHAFING ON MUFFLER SHROUD. REPOSITIONED BAFFLE.,normgrp-cd0b965e5d84,train
101525::combined,101525,combined,CYL #4 INTAKE IS LEAKING.,REMOVED & REPLACED INTAKE GASKET.,CYL #4 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,CYLINDER NUMBER FOUR INTAKE IS LEAKING. REMOVED AND REPLACED INTAKE GASKET.,,possible_abbreviation_expansion,short tokens may be expanded,True,approved_abbreviation,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,True,both,True,True,primary_lexical,Accepted Amin expert abbreviation/symbol/number expansion; source ID and original text verified; no cutoff or anonymization flag.,none,Amin expert-reference acceptance with task-boundary separation; deterministic full-corpus QC plus targeted manual inspection.,2026-08-23,True,True,True,normalize combined: CYL #4 INTAKE IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,CYLINDER NUMBER FOUR INTAKE IS LEAKING. REMOVED AND REPLACED INTAKE GASKET.,normgrp-fd7f7cbf1e69,train
