record_id,system,raw_text,prediction_text,problem_raw,action_raw,problem_candidate,action_candidate,problem_normalized,action_normalized,problem_candidate_grounded,action_candidate_grounded,problem_fallback,action_fallback,protected_tokens_preserved
101319,raw,L/H ENGINE CYL #2 & 3 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,L/H ENGINE CYL #2 & 3 INTAKE GASKETS LEAKING. REMOVED & REPLACED INTAKE GASKETS.,L/H ENGINE CYL #2 & 3 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,L/H ENGINE CYL #2 & 3 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,L/H ENGINE CYL #2 & 3 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,True,True,none,none,True
101320,raw,L/H ENGINE CYL #3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,L/H ENGINE CYL #3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,L/H ENGINE CYL #3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,L/H ENGINE CYL #3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,L/H ENGINE CYL #3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,True,True,none,none,True
101321,raw,"R/H ENGINE, CYL #3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.","R/H ENGINE, CYL #3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.","R/H ENGINE, CYL #3 ROCKER COVER GASKET LEAKING.",REMOVED & REPLACED #3 ROCKER COVER GASKET.,"R/H ENGINE, CYL #3 ROCKER COVER GASKET LEAKING.",REMOVED & REPLACED #3 ROCKER COVER GASKET.,"R/H ENGINE, CYL #3 ROCKER COVER GASKET LEAKING.",REMOVED & REPLACED #3 ROCKER COVER GASKET.,True,True,none,none,True
101322,raw,#1 INTAKE GASKET LEAKING. REPLACED GASKET.,#1 INTAKE GASKET LEAKING. REPLACED GASKET.,#1 INTAKE GASKET LEAKING.,REPLACED GASKET.,#1 INTAKE GASKET LEAKING.,REPLACED GASKET.,#1 INTAKE GASKET LEAKING.,REPLACED GASKET.,True,True,none,none,True
101323,raw,#3 ROCKER COVER GASKET IS LEAKING. REMOVED & REPLACED GASKET.,#3 ROCKER COVER GASKET IS LEAKING. REMOVED & REPLACED GASKET.,#3 ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,#3 ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,#3 ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
101324,raw,ROCKER COVER GASKET ON CYL #2 LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,ROCKER COVER GASKET ON CYL #2 LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,ROCKER COVER GASKET ON CYL #2 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,ROCKER COVER GASKET ON CYL #2 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,ROCKER COVER GASKET ON CYL #2 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,True,True,none,none,True
101325,raw,"SHEARED RIVET ON CYL #3 BAFFLE, AFT. REPLACED RIVETS W/ SCREWS/WASHERS/NUTS.","SHEARED RIVET ON CYL #3 BAFFLE, AFT. REPLACED RIVETS W/ SCREWS/WASHERS/NUTS.","SHEARED RIVET ON CYL #3 BAFFLE, AFT.",REPLACED RIVETS W/ SCREWS/WASHERS/NUTS.,"SHEARED RIVET ON CYL #3 BAFFLE, AFT.",REPLACED RIVETS W/ SCREWS/WASHERS/NUTS.,"SHEARED RIVET ON CYL #3 BAFFLE, AFT.",REPLACED RIVETS W/ SCREWS/WASHERS/NUTS.,True,True,none,none,True
101326,raw,#2 & 4 CYL ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 4 CYL ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 4 CYL ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 4 CYL ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 4 CYL ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
101327,raw,"CYL #3 INTAKE TUBE FLANGE LEAKING FUEL, CONNECTION BETWEEN T RESWAGED INTAKE TUBE IAW LYCOMING OVERHAUL","CYL #3 INTAKE TUBE FLANGE LEAKING FUEL, CONNECTION BETWEEN T RESWAGED INTAKE TUBE IAW LYCOMING OVERHAUL","CYL #3 INTAKE TUBE FLANGE LEAKING FUEL, CONNECTION BETWEEN T",RESWAGED INTAKE TUBE IAW LYCOMING OVERHAUL,"CYL #3 INTAKE TUBE FLANGE LEAKING FUEL, CONNECTION BETWEEN T",RESWAGED INTAKE TUBE IAW LYCOMING OVERHAUL,"CYL #3 INTAKE TUBE FLANGE LEAKING FUEL, CONNECTION BETWEEN T",RESWAGED INTAKE TUBE IAW LYCOMING OVERHAUL,True,True,none,none,True
101328,raw,#1 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER BRACKET.,#1 ROCKER COVER IS LEAKING. REMOVED & REPLACED ROCKER COVER BRACKET.,#1 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER BRACKET.,#1 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER BRACKET.,#1 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER BRACKET.,True,True,none,none,True
101329,raw,TOP BAFFLE BACK SIDE RIVETS MISSING. INSTALLED SCREWS WHERE RIVETS MISSING.,TOP BAFFLE BACK SIDE RIVETS MISSING. INSTALLED SCREWS WHERE RIVETS MISSING.,TOP BAFFLE BACK SIDE RIVETS MISSING.,INSTALLED SCREWS WHERE RIVETS MISSING.,TOP BAFFLE BACK SIDE RIVETS MISSING.,INSTALLED SCREWS WHERE RIVETS MISSING.,TOP BAFFLE BACK SIDE RIVETS MISSING.,INSTALLED SCREWS WHERE RIVETS MISSING.,True,True,none,none,True
101330,raw,#1 CYLINDER STAND OFF IS BROKEN. REMOVED & REPLACED PLASTIC HOLDER ON STAND OFF & RESECU,#1 CYLINDER STAND OFF IS BROKEN. REMOVED & REPLACED PLASTIC HOLDER ON STAND OFF & RESECU,#1 CYLINDER STAND OFF IS BROKEN.,REMOVED & REPLACED PLASTIC HOLDER ON STAND OFF & RESECU,#1 CYLINDER STAND OFF IS BROKEN.,REMOVED & REPLACED PLASTIC HOLDER ON STAND OFF & RESECU,#1 CYLINDER STAND OFF IS BROKEN.,REMOVED & REPLACED PLASTIC HOLDER ON STAND OFF & RESECU,True,True,none,none,True
101331,raw,#2 & 3 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 3 ROCKER COVERS ARE LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 3 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 3 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,#2 & 3 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
101332,raw,FWD R/H SIDE ENGINE BAFFLE CRACKED. STOP DRILLED CRACK IN FWD R/H ENGINE BAFFLE.,FWD R/H SIDE ENGINE BAFFLE CRACKED. STOP DRILLED CRACK IN FWD R/H ENGINE BAFFLE.,FWD R/H SIDE ENGINE BAFFLE CRACKED.,STOP DRILLED CRACK IN FWD R/H ENGINE BAFFLE.,FWD R/H SIDE ENGINE BAFFLE CRACKED.,STOP DRILLED CRACK IN FWD R/H ENGINE BAFFLE.,FWD R/H SIDE ENGINE BAFFLE CRACKED.,STOP DRILLED CRACK IN FWD R/H ENGINE BAFFLE.,True,True,none,none,True
101333,raw,"CYL #1, 2 INTAKE GASKETS ARE LEAKING. REMOVED & REPLACED CYL #1, 2 INTAKE GASKETS.","CYL #1, 2 INTAKE GASKETS ARE LEAKING. REMOVED & REPLACED CYL #1, 2 INTAKE GASKETS.","CYL #1, 2 INTAKE GASKETS ARE LEAKING.","REMOVED & REPLACED CYL #1, 2 INTAKE GASKETS.","CYL #1, 2 INTAKE GASKETS ARE LEAKING.","REMOVED & REPLACED CYL #1, 2 INTAKE GASKETS.","CYL #1, 2 INTAKE GASKETS ARE LEAKING.","REMOVED & REPLACED CYL #1, 2 INTAKE GASKETS.",True,True,none,none,True
101334,raw,INTAKE GASKET CYL #4 LEAKING. REMOVED & REPLACED INTAKE GASKET.,INTAKE GASKET CYL #4 LEAKING. REMOVED & REPLACED INTAKE GASKET.,INTAKE GASKET CYL #4 LEAKING.,REMOVED & REPLACED INTAKE GASKET.,INTAKE GASKET CYL #4 LEAKING.,REMOVED & REPLACED INTAKE GASKET.,INTAKE GASKET CYL #4 LEAKING.,REMOVED & REPLACED INTAKE GASKET.,True,True,none,none,True
101335,raw,ROCKER COVER GASKET CYL #2 LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,ROCKER COVER GASKET CYL #2 LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,ROCKER COVER GASKET CYL #2 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,ROCKER COVER GASKET CYL #2 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,ROCKER COVER GASKET CYL #2 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,True,True,none,none,True
101336,raw,#3 INTAKE LEAKING ON L/H ENGINE. REPLACED GASKET.,#3 INTAKE LEAKING ON L/H ENGINE. REPLACED GASKET.,#3 INTAKE LEAKING ON L/H ENGINE.,REPLACED GASKET.,#3 INTAKE LEAKING ON L/H ENGINE.,REPLACED GASKET.,#3 INTAKE LEAKING ON L/H ENGINE.,REPLACED GASKET.,True,True,none,none,True
101337,raw,BAFFLE CORNER BY CYL #4 CRACKED. STOP DRILLED CRACK.,BAFFLE CORNER BY CYL #4 CRACKED. STOP DRILLED CRACK.,BAFFLE CORNER BY CYL #4 CRACKED.,STOP DRILLED CRACK.,BAFFLE CORNER BY CYL #4 CRACKED.,STOP DRILLED CRACK.,BAFFLE CORNER BY CYL #4 CRACKED.,STOP DRILLED CRACK.,True,True,none,none,True
101338,raw,"CYL #1, 3, 2 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","CYL #1, 3, 2 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","CYL #1, 3, 2 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"CYL #1, 3, 2 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"CYL #1, 3, 2 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
101339,raw,"REAR ENGINE BAFFLE BRACKET LOOSE. REMOVED BAFFLE, INSTALLED NEW RIVETS TO HOLD BRACKET. R","REAR ENGINE BAFFLE BRACKET LOOSE. REMOVED BAFFLE, INSTALLED NEW RIVETS TO HOLD BRACKET. R",REAR ENGINE BAFFLE BRACKET LOOSE.,"REMOVED BAFFLE, INSTALLED NEW RIVETS TO HOLD BRACKET. R",REAR ENGINE BAFFLE BRACKET LOOSE.,"REMOVED BAFFLE, INSTALLED NEW RIVETS TO HOLD BRACKET. R",REAR ENGINE BAFFLE BRACKET LOOSE.,"REMOVED BAFFLE, INSTALLED NEW RIVETS TO HOLD BRACKET. R",True,True,none,none,True
101340,raw,"ENGINE OVERSPEED TO 3300 RPM. CHANGED OIL FILTER, CHECKED SUMP SCREEN, CHANGED OIL &","ENGINE OVERSPEED TO 3300 RPM. CHANGED OIL FILTER, CHECKED SUMP SCREEN, CHANGED OIL &",ENGINE OVERSPEED TO 3300 RPM.,"CHANGED OIL FILTER, CHECKED SUMP SCREEN, CHANGED OIL &",ENGINE OVERSPEED TO 3300 RPM.,"CHANGED OIL FILTER, CHECKED SUMP SCREEN, CHANGED OIL &",ENGINE OVERSPEED TO 3300 RPM.,"CHANGED OIL FILTER, CHECKED SUMP SCREEN, CHANGED OIL &",True,True,none,none,True
101341,raw,R/H ENG BAFFLE SCREW MISSING. REPLACED SCREW.,R/H ENG BAFFLE SCREW MISSING. REPLACED SCREW.,R/H ENG BAFFLE SCREW MISSING.,REPLACED SCREW.,R/H ENG BAFFLE SCREW MISSING.,REPLACED SCREW.,R/H ENG BAFFLE SCREW MISSING.,REPLACED SCREW.,True,True,none,none,True
101342,raw,"A/C WOULDN'T START. STARTED A/C, CHECKED OK.","A/C WOULDN'T START. STARTED A/C, CHECKED OK.",A/C WOULDN'T START.,"STARTED A/C, CHECKED OK.",A/C WOULDN'T START.,"STARTED A/C, CHECKED OK.",A/C WOULDN'T START.,"STARTED A/C, CHECKED OK.",True,True,none,none,True
101343,raw,#3 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED #3 INTAKE GASKET ON R/H ENGINE.,#3 INTAKE LEAKING ON R/H ENGINE. REMOVED & REPLACED #3 INTAKE GASKET ON R/H ENGINE.,#3 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED #3 INTAKE GASKET ON R/H ENGINE.,#3 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED #3 INTAKE GASKET ON R/H ENGINE.,#3 INTAKE LEAKING ON R/H ENGINE.,REMOVED & REPLACED #3 INTAKE GASKET ON R/H ENGINE.,True,True,none,none,True
101344,raw,#2 INTAKE IS LEAKING. REPLACED GASKET.,#2 INTAKE IS LEAKING. REPLACED GASKET.,#2 INTAKE IS LEAKING.,REPLACED GASKET.,#2 INTAKE IS LEAKING.,REPLACED GASKET.,#2 INTAKE IS LEAKING.,REPLACED GASKET.,True,True,none,none,True
101345,raw,#2 ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,#2 ROCKER COVER IS LEAKING. REMOVED & REPLACED GASKET.,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
101346,raw,R/H BACK BAFFLE RIVET HEAD IS SHEARED. COMPLETED REASSEMBLY.,R/H BACK BAFFLE RIVET HEAD IS SHEARED. COMPLETED REASSEMBLY.,R/H BACK BAFFLE RIVET HEAD IS SHEARED.,COMPLETED REASSEMBLY.,R/H BACK BAFFLE RIVET HEAD IS SHEARED.,COMPLETED REASSEMBLY.,R/H BACK BAFFLE RIVET HEAD IS SHEARED.,COMPLETED REASSEMBLY.,True,True,none,none,True
101347,raw,"R/H BACK BAFFLE RIVET HEAD IS SHEARED. REMOVED BACK BAFFLE, INSTALLED SCREWS WHERE RIVETS WHER","R/H BACK BAFFLE RIVET HEAD IS SHEARED. REMOVED BACK BAFFLE, INSTALLED SCREWS WHERE RIVETS WHER",R/H BACK BAFFLE RIVET HEAD IS SHEARED.,"REMOVED BACK BAFFLE, INSTALLED SCREWS WHERE RIVETS WHER",R/H BACK BAFFLE RIVET HEAD IS SHEARED.,"REMOVED BACK BAFFLE, INSTALLED SCREWS WHERE RIVETS WHER",R/H BACK BAFFLE RIVET HEAD IS SHEARED.,"REMOVED BACK BAFFLE, INSTALLED SCREWS WHERE RIVETS WHER",True,True,none,none,True
101348,raw,"R/H, L/H ENGINE BAFFLE SEAL LOOSE. RESECURED R/H & L/H BAFFLE SEAL.","R/H, L/H ENGINE BAFFLE SEAL LOOSE. RESECURED R/H & L/H BAFFLE SEAL.","R/H, L/H ENGINE BAFFLE SEAL LOOSE.",RESECURED R/H & L/H BAFFLE SEAL.,"R/H, L/H ENGINE BAFFLE SEAL LOOSE.",RESECURED R/H & L/H BAFFLE SEAL.,"R/H, L/H ENGINE BAFFLE SEAL LOOSE.",RESECURED R/H & L/H BAFFLE SEAL.,True,True,none,none,True
101349,raw,"#2, 3 & 4 CYLINDER ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","#2, 3 & 4 CYLINDER ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","#2, 3 & 4 CYLINDER ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"#2, 3 & 4 CYLINDER ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"#2, 3 & 4 CYLINDER ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
101350,raw,L/H #2 & 3 ROCKER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,L/H #2 & 3 ROCKER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,L/H #2 & 3 ROCKER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,L/H #2 & 3 ROCKER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,L/H #2 & 3 ROCKER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
101351,raw,R/H #2 & 4 ROCKER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,R/H #2 & 4 ROCKER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.,R/H #2 & 4 ROCKER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,R/H #2 & 4 ROCKER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,R/H #2 & 4 ROCKER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
101352,raw,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,True,True,none,none,True
101353,raw,#3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,True,True,none,none,True
101354,raw,#3 ROCKER COVER LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKET.,#3 ROCKER COVER LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKET.,#3 ROCKER COVER LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKET.,#3 ROCKER COVER LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKET.,#3 ROCKER COVER LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKET.,True,True,none,none,True
101355,raw,#2 INTAKE LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKET.,#2 INTAKE LEAKING ON L/H ENGINE. REMOVED & REPLACED INTAKE GASKET.,#2 INTAKE LEAKING ON L/H ENGINE.,REMOVED & REPLACED INTAKE GASKET.,#2 INTAKE LEAKING ON L/H ENGINE.,REMOVED & REPLACED INTAKE GASKET.,#2 INTAKE LEAKING ON L/H ENGINE.,REMOVED & REPLACED INTAKE GASKET.,True,True,none,none,True
101356,raw,R/H ENG #2 & 4 CYL ROCKER COVER GASKETS ARE LEAKING. REMOVED & REPLACED GASKETS.,R/H ENG #2 & 4 CYL ROCKER COVER GASKETS ARE LEAKING. REMOVED & REPLACED GASKETS.,R/H ENG #2 & 4 CYL ROCKER COVER GASKETS ARE LEAKING.,REMOVED & REPLACED GASKETS.,R/H ENG #2 & 4 CYL ROCKER COVER GASKETS ARE LEAKING.,REMOVED & REPLACED GASKETS.,R/H ENG #2 & 4 CYL ROCKER COVER GASKETS ARE LEAKING.,REMOVED & REPLACED GASKETS.,True,True,none,none,True
101357,raw,R/H ENG #1 & 3 INTAKE GASKETS ARE LEAKING. REMOVED & REPLACED INTAKE GASKETS ON R/H ENGINE.,R/H ENG #1 & 3 INTAKE GASKETS ARE LEAKING. REMOVED & REPLACED INTAKE GASKETS ON R/H ENGINE.,R/H ENG #1 & 3 INTAKE GASKETS ARE LEAKING.,REMOVED & REPLACED INTAKE GASKETS ON R/H ENGINE.,R/H ENG #1 & 3 INTAKE GASKETS ARE LEAKING.,REMOVED & REPLACED INTAKE GASKETS ON R/H ENGINE.,R/H ENG #1 & 3 INTAKE GASKETS ARE LEAKING.,REMOVED & REPLACED INTAKE GASKETS ON R/H ENGINE.,True,True,none,none,True
101358,raw,ALL 4 ROCKER GASKETS ARE LEAKING. REPLACED W/ NEW ROCKER GASKETS. LEAK CHECK GOOD.,ALL 4 ROCKER GASKETS ARE LEAKING. REPLACED W/ NEW ROCKER GASKETS. LEAK CHECK GOOD.,ALL 4 ROCKER GASKETS ARE LEAKING.,REPLACED W/ NEW ROCKER GASKETS. LEAK CHECK GOOD.,ALL 4 ROCKER GASKETS ARE LEAKING.,REPLACED W/ NEW ROCKER GASKETS. LEAK CHECK GOOD.,ALL 4 ROCKER GASKETS ARE LEAKING.,REPLACED W/ NEW ROCKER GASKETS. LEAK CHECK GOOD.,True,True,none,none,True
101359,raw,#2 & 3 INTAKE GASKETS ARE LEAKING. REPLACED W/ NEW INTAKE GASKETS. LEAK CHECK GOOD.,#2 & 3 INTAKE GASKETS ARE LEAKING. REPLACED W/ NEW INTAKE GASKETS. LEAK CHECK GOOD.,#2 & 3 INTAKE GASKETS ARE LEAKING.,REPLACED W/ NEW INTAKE GASKETS. LEAK CHECK GOOD.,#2 & 3 INTAKE GASKETS ARE LEAKING.,REPLACED W/ NEW INTAKE GASKETS. LEAK CHECK GOOD.,#2 & 3 INTAKE GASKETS ARE LEAKING.,REPLACED W/ NEW INTAKE GASKETS. LEAK CHECK GOOD.,True,True,none,none,True
101360,raw,"#1, 2, 3 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","#1, 2, 3 & 4 ROCKER COVER GASKETS LEAKING. REMOVED & REPLACED ROCKER COVER GASKETS.","#1, 2, 3 & 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"#1, 2, 3 & 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,"#1, 2, 3 & 4 ROCKER COVER GASKETS LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,True,True,none,none,True
101361,raw,#3 ROCKER COVER IS LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER IS LEAKING. REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,True,True,none,none,True
101362,raw,#2 & 3 INTAKES LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKETS.,#2 & 3 INTAKES LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKETS.,True,True,none,none,True
101363,raw,R/H ENGINE #2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,R/H ENGINE #2 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED GASKET.,R/H ENGINE #2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,R/H ENGINE #2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,R/H ENGINE #2 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,True,True,none,none,True
101364,raw,#2 & 3 ROCKER COVERS LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.,#2 & 3 ROCKER COVERS LEAKING ON L/H ENGINE. REMOVED & REPLACED GASKETS.,#2 & 3 ROCKER COVERS LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKETS.,#2 & 3 ROCKER COVERS LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKETS.,#2 & 3 ROCKER COVERS LEAKING ON L/H ENGINE.,REMOVED & REPLACED GASKETS.,True,True,none,none,True
101365,raw,L/H CARB HEAT BRACKET LOOSE. REMOVED & REPLACED LOOSE RIVETS.,L/H CARB HEAT BRACKET LOOSE. REMOVED & REPLACED LOOSE RIVETS.,L/H CARB HEAT BRACKET LOOSE.,REMOVED & REPLACED LOOSE RIVETS.,L/H CARB HEAT BRACKET LOOSE.,REMOVED & REPLACED LOOSE RIVETS.,L/H CARB HEAT BRACKET LOOSE.,REMOVED & REPLACED LOOSE RIVETS.,True,True,none,none,True
101366,raw,R/H #4 INTAKE GASKET IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,R/H #4 INTAKE GASKET IS LEAKING. REMOVED & REPLACED INTAKE GASKET.,R/H #4 INTAKE GASKET IS LEAKING.,REMOVED & REPLACED INTAKE GASKET.,R/H #4 INTAKE GASKET IS LEAKING.,REMOVED & REPLACED INTAKE GASKET.,R/H #4 INTAKE GASKET IS LEAKING.,REMOVED & REPLACED INTAKE GASKET.,True,True,none,none,True
101367,raw,#3 ROCKER COVER LEAKING. REOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING. REOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING.,REOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING.,REOVED & REPLACED #3 ROCKER COVER GASKET.,#3 ROCKER COVER LEAKING.,REOVED & REPLACED #3 ROCKER COVER GASKET.,True,True,none,none,True
101368,raw,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#1 ROCKER COVER GASKET LEAKING. REMOVED & REPLACED ROCKER COVER GASKET.,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,#1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,True,True,none,none,True
