ident,problem,action,evidence_cluster_id,leakage_group_id,split
101172,#2 & 4 BAFFLE INNER TIE & SPRING OUT OF PLACE.,REINSTALLED BAFFLE TIE IN CORRECT POSITION.,EC-586a547cc3424f44,LG-586a547cc3424f44,test
101173,#2 ROCKER COVER LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,EC-c85bc86f75e7cd5b,LG-608d782c2258dd59,train
101174,OIL LEAK FROM L/H ENGINE.,"RAN A/C, LEAK CK GOOD.",EC-43b6d057ab5d1234,LG-43b6d057ab5d1234,train
101175,OIL LEAK FROM L/H ENGINE.,TIGHTENED TOP BOLTS ON TOP OF CASE. WASHED ENGINE.,EC-43b6d057ab5d1234,LG-43b6d057ab5d1234,train
101176,#2 ROCKER COVER IS LEAKING ON L/H ENGINE.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-fe7f799a42a53493,LG-608d782c2258dd59,train
101177,#2 ROCKER COVER IS LEAKING ON R/H ENGINE.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-21a77ae885eb0fda,LG-608d782c2258dd59,train
101178,#2 ROCKER COVER THRUST BUTTON ON R/H ENGINE IS BROKEN.,REMOVED & REPLACED THRUST BUTTON.,EC-243837b20a19d87b,LG-243837b20a19d87b,train
101179,#2 ROCKER COVER THRUST BUTTONS ON L/H ENGINE ARE BROKEN.,REMOVED & REPLACED THRUST BUTTONS.,EC-c029612d8d46afdb,LG-c029612d8d46afdb,train
101180,CYL #3 BAFFLE SCREW SECURED TO CRANKCASE MISSING.,INSTALLED NEW SCREW.,EC-515340cbc3fde13b,LG-515340cbc3fde13b,test
101181,ROCKER COVER GASKET CYL #3 LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,EC-4e86867bc1f70ddd,LG-608d782c2258dd59,train
101182,BAFFLE SUPPORT ON AFT COPILOT SIDE ENGINE BAFFLE LOOSE.,REMOVED COPILOT SIDE AFT ENGINE BAFFLE. RESECURED BAFFL,EC-dadf6eabf515ede7,LG-dadf6eabf515ede7,train
101183,"AFTER COMPLETING STEEP SPIRALS AT POWER IDLE, SMOOTHLY APPLI",MX FLIGHT IS REQUIRED,EC-de6078ba8c924a08,LG-de6078ba8c924a08,test
101184,"AFTER COMPLETING STEEP SPIRALS AT POWER IDLE, SMOOTHLY APPLI","PERFORMED GROUND RUN OF A/C, UNABLE TO DUPLICATE DISCRE",EC-de6078ba8c924a08,LG-de6078ba8c924a08,test
101185,R/H ENGINE #3 CYL LOOSE BAFFLE RUBBING ON OIL RETURN LINE CY,ADJUSTED BAFFLE SUPPORT ROD. TIGHTENED LOCK NUTS AFTER,EC-5ff50f0f5ef1cf23,LG-5ff50f0f5ef1cf23,train
101186,CYL #2 INTAKE IS LEAKING.,REPLACED INTAKE GASKET.,EC-43ae0969db11ee02,LG-4285908bb8f7434c,train
101187,R/H ENGINE #3 INTAKE IS LEAKING.,REPLACED W/ NEW GASKET.,EC-d232b913fbf175f4,LG-4285908bb8f7434c,train
101188,"R/H ENGINE, L/H FWD BAFFLE SEAL IS GONE.",INSTALLED NEW BAFFLE SEAL.,EC-d2aaefca15101e67,LG-d2aaefca15101e67,train
101189,L/H SIDE BAFFLE IS CRACKED.,REPLACED L/H SIDE BAFFLE W/ SERVICEABLE PART.,EC-5d082a80d9ef7536,LG-13dec33e5f80d531,dev
101190,PLUGS FOR ENG BAFFLING WORN.,REPLACED BOTH PLUGS.,EC-8ff79de1629b83d9,LG-8ff79de1629b83d9,train
101191,#3 & 4 ROCKER COVERS LEAKING.,"REMOVED & REPLACED #3 ROCKER COVER GASKET, TIGHTENED SC",EC-b083ca05c337f8b7,LG-608d782c2258dd59,train
101192,R/H ENG #2 BAFFLE IS MISSING A BOLT.,INSTALLED NEW SCREW.,EC-dc820a1ffe221d56,LG-351880cf4c4c55c5,dev
101193,R/H #4 AFT BAFFLE CRACKED.,STOP DRILLED CRACK.,EC-a32b4be2a7582e37,LG-e3b964f842fc4352,test
101194,ROCKER BOX COVER SCREWS LOOSE.,RETORQUED SCREWS.,EC-672c4039227aa006,LG-f40ff9615f91de7f,test
101195,SIDE BAFFLE PLUGS HAVE MANY MISSING FINGERS.,REMOVED & REPLACED PLUGS.,EC-9e4a680d30e91f51,LG-9e4a680d30e91f51,test
101196,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,EC-9f1eed7e562e8bbc,LG-608d782c2258dd59,train
101197,"BAFFLE SCREW, BEHIND DIPSTICK, IS LOOSE.","REMOVED DIPSTICK, INSTALLED NEW SCREW. REINSTALLED DIPS",EC-8bcd8bd145496e74,LG-8bcd8bd145496e74,dev
101198,#2 & 4 CYL ROCKER COVER GASKETS ARE LEAKING ON R/H ENGINE.,REMOVED & REPLACED #2 & 4 CYL ROCKER COVER GASKETS ON R,EC-3c3b21eee59855aa,LG-608d782c2258dd59,train
101199,#2 ROCKER COVER LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-c85bc86f75e7cd5b,LG-608d782c2258dd59,train
101200,L/H ENGINE BAFFLE SEAL ABOVE #4 CYLINDER IS TORN.,INSTALLED NEW SEAL.,EC-9f975bb141e22bc9,LG-9f975bb141e22bc9,train
101201,"ROCKER COVER GASKET CYL #2, R/H ENGINE, LEAKING.",REMOVED & REPLACED GASKET.,EC-e978e5fe22d278f9,LG-608d782c2258dd59,train
101202,"INTAKE GASKET CYL #3, R/H ENGINE, LEAKING.",REMOVED & REPLACED INTAKE GASKET.,EC-ba2aa06689b2dd48,LG-4285908bb8f7434c,train
101203,"CYL #3, 4 ROCKER COVER GASKETS LEAKING ON L/H ENG.",REMOVED & REPLACED ROCKER COVER GASKETS.,EC-35c09cfe07974a81,LG-608d782c2258dd59,train
101204,CYL #3 AFT UPPER BAFFLE SEAL IS LOOSE.,RESECURED BAFFLE SEAL.,EC-2bb5e351d7a799d0,LG-0b3eca1fdc4edfdc,test
101205,BOTH BAFFLE PLUGS ARE MISSING TOO MANY TABS.,INSTALLED BAFFLE PLUGS.,EC-206c640d49ffdb96,LG-206c640d49ffdb96,dev
101206,#4 INTAKE GASKET LEAKING.,REPLACED W/ NEW GASKET.,EC-57acd94dcdde4ef3,LG-4285908bb8f7434c,train
101207,#4 ROCKER COVER GASKET LEAKING.,REPLACED W/ NEW GASKET.,EC-da6ceccf140509ee,LG-608d782c2258dd59,train
101208,SIDE BAFFLE PLUGS ARE MISSING FINGERS.,REPLACED W/ NEW PLUGS.,EC-4b47e541eda06f3d,LG-4b47e541eda06f3d,train
101209,#2 & 4 ROCKER COVER GASKETS ARE LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-a7850f7a16b726bb,LG-608d782c2258dd59,train
101210,"L/H #1, 2 & 3 ROCKER GASKETS ARE LEAKING.",REPLACED ROCKER GASKETS.,EC-c403733e66d47506,LG-608d782c2258dd59,train
101211,L/H #4 INTAKE GASKET LEAKING.,REMOVED & REPLACED #4 INTAKE GASKET.,EC-d05df45419bf6024,LG-4285908bb8f7434c,train
101212,L/H #3 CYL ROCKER SHAFT THRUST BUTTONS DETERIORATED.,REPLACED BUTTONS.,EC-9e2463aceefc11de,LG-9e2463aceefc11de,train
101213,"R/H ENG, R/H REAR ENGINE BAFFLE SEAL LOOSE.",REATTACHED R/H REAR BAFFLE.,EC-3048a5800e364637,LG-3048a5800e364637,train
101214,#4 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET.,EC-03758ee4b47de086,LG-10956cdabbd1e3ce,dev
101215,#3 ROCKER COVER LEAKING.,REMOVED & REPLACED #3 ROCKER GASKET.,EC-4774d48aa3f463c3,LG-608d782c2258dd59,train
101216,#2 & 4 ROCKER COVER LEAKING.,REMOVED & REPLACED #2 & 4 ROCKER COVER GASKETS.,EC-2f30d516ab5a6e5e,LG-608d782c2258dd59,train
101217,RIVETS MISSING ON ENGINE DATA PLATE.,INSTALLED RIVETS.,EC-9374d5c353103d72,LG-9374d5c353103d72,test
101218,#3 & 4 INTAKES LEAKING ON L/H ENGINE.,REPLACED GASKETS.,EC-6e886594be0e252e,LG-4285908bb8f7434c,train
101219,#2 & 3 INTAKES LEAKING ON R/H ENGINE.,REPLACED GASKETS ON 2 & 3.,EC-b96df8ea2e0a0c8a,LG-4285908bb8f7434c,train
101220,#2 ROCKER COVER LEAKING ON R/H ENGINE.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-24ebe98149e40304,LG-608d782c2258dd59,train
101221,"#2, 3 & 4 ROCKER COVERS LEAKING ON L/H ENGINE.",REMOVED & REPLACED ROCKER COVER GASKETS.,EC-78cf8173b210ec09,LG-608d782c2258dd59,train
101222,ROCKER COVER GASKET CYL #2 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-e88efc07588299e6,LG-608d782c2258dd59,train
101223,#2 & 4 ROCKER COVERS LEAKING ON R/H ENGINE.,TIGHTENED ALL ROCKER COVERS.,EC-b8f86397b911d877,LG-608d782c2258dd59,train
101224,"CRACK ON ENGINE BAFFLE, LEFT SIDE, BY #3 CYLINDER.",INSTALLED BAFFLE.,EC-e943db9ed3316ef9,LG-e943db9ed3316ef9,test
101225,"CRACK ON ENGINE BAFFLE, LEFT SIDE, BY #3 CYLINDER.","REMOVED BAFFLE, FABRICATED PATCH OF LIKE MATERIAL, RIVE",EC-e943db9ed3316ef9,LG-e943db9ed3316ef9,test
101226,L/H BAFFLE SEAL REQUIRES REPLACEMENT.,REMOVED & REPLACED BAFFLE SEAL W/ NEW.,EC-a6447c2d5e2edaf9,LG-a6447c2d5e2edaf9,train
101227,R/H ENGINE #4 ROCKER COVER LEAKS.,REMOVED & REPLACED R/H ENGINE #4 ROCKER COVER GASKET.,EC-514072b558390357,LG-514072b558390357,train
101228,R/H ENGINE #1 & 4 INTAKES ARE LEAKING.,REMOVED & REPLACED R/H ENGINE #1 & 4 INTAKE GASKETS.,EC-8eb6cb89600a7595,LG-4285908bb8f7434c,train
101229,L/H ENGINE CYL #3 ROCKER GASKET IS LEAKING.,REMOVED & REPLACED L/H ENGINE #3 ROCKER COVER GASKET.,EC-0b97df14b9c8ddd0,LG-608d782c2258dd59,train
101230,R/H ENGINE #2 & 3 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED R/H ENGINE #2 & 3 ROCKER COVER GASKE,EC-808aa8806dba6079,LG-608d782c2258dd59,train
101231,R/H ENG #4 CYL HAS LOW COMPRESSION (20/80 PSI).,COMPRESSION 20/80. STAKED EXHAUST VALVE W/ NO AFFECT. C,EC-2317a87a175cc056,LG-2317a87a175cc056,train
101232,R/H ENG #4 CYL HAS LOW COMPRESSION (20/80 PSI).,REMOVED & REPLACED #4 CYLINDER IAW DIRECT DRIVE OVERHAU,EC-2317a87a175cc056,LG-2317a87a175cc056,train
101233,R/H #3 AFT BAFFLE SEAL IS LOOSE.,RESECURED BAFFLE SEAL.,EC-ee58e6bcc2f36f3a,LG-37ac3da11bdb9f3b,train
101234,L/H #2 INTAKE GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,EC-b55db125d4c91fb4,LG-4285908bb8f7434c,train
101235,L/H ENGINE O/B BAFFLE TIE ROD BROKEN.,REPLACED BAFFLE TIE ROD.,EC-98436537cb144fe5,LG-fd0aefcb606d5f59,train
101236,"#4 INTAKE GASKET LEAKING, R/H ENGINE.",REMOVED & REPLACED GASKET.,EC-13d1f4acc5eb2da8,LG-0222eb60e96e9748,dev
101237,R/H #2 SIDE BAFFLE SEAL IS LOOSE.,REMOVED & REPLACED BAFFLE SEAL.,EC-7ef13215ee0e92fd,LG-7ef13215ee0e92fd,train
101238,#2 & 4 INTAKES ARE LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,EC-a8a32c50c5fc85ea,LG-26ffbcbee302311b,test
101239,ENGINE BAFFLE CYL #3 MOUNT BRACKET SHEARED RIVET.,REMOVED & REPLACED RIVETS BY REMOVING BAFFLE & REINSTAL,EC-f573e619744bb9ae,LG-f573e619744bb9ae,train
101240,L/H BAFFLE PLUG HOLE IS TOO LARGE.,INSTALLED BAFFLE PATCH MADE OUT OF LIKE MATERIAL.,EC-abdab86d1ec8e8f5,LG-abdab86d1ec8e8f5,train
101241,#3 & 4 INTAKE LEAKING.,REMOVED & REPLACED GASKETS.,EC-10956cdabbd1e3ce,LG-10956cdabbd1e3ce,dev
101242,"#2, 3 & 4 ROCKER COVERS LEAKING.",REMOVED & REPLACED GASKETS.,EC-33b7fd66e1bc9d80,LG-608d782c2258dd59,train
101243,RIVET SHEARED @ R/H AFT BAFFLE.,REMOVED BAFFLE FROM A/C. REMOVED & REPLACED DAMAGED RIV,EC-5a0070aeeec94817,LG-5a0070aeeec94817,test
101244,R/H ENGINE OIL RETURN LINES ARE LEAKING.,LEAK CHECK GOOD.,EC-aca7e88d36b83a66,LG-a85c6c620d47d8d5,train
101245,R/H ENGINE OIL RETURN LINES ARE LEAKING.,TIGHTENED CLAMPS.,EC-aca7e88d36b83a66,LG-a85c6c620d47d8d5,train
101246,R/H ENGINE #3 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET.,EC-d232b913fbf175f4,LG-4285908bb8f7434c,train
101247,L/H ENGINE #4 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET W/ NEW.,EC-36c8899c6d840941,LG-4285908bb8f7434c,train
101248,L/H ENGINE #3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET W/ NEW.,EC-d18d5f5546cb39f7,LG-608d782c2258dd59,train
101249,R/H ENGINE #2 & 3 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED GASKETS.,EC-808aa8806dba6079,LG-608d782c2258dd59,train
101250,#3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,EC-a0b3e63ece653165,LG-608d782c2258dd59,train
101251,#3 INTAKE IS LEAKING.,REMOVED & REPLACED INTAKE GASKET W/ NEW.,EC-bc65a72634be2ce3,LG-10956cdabbd1e3ce,dev
101252,CYL #1 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-bf1f39d7a4256a12,LG-608d782c2258dd59,train
101253,L/H BUTTON PLUG IS WORN.,REMOVED & REPLACED BUTTON PLUG W/ NEW.,EC-931829d74fc2a898,LG-931829d74fc2a898,test
101254,"WHILE TAXING, ENGINE COUGHED & SPUTTERED ANYTIME RPMS WERE B",ENGINE RAN SMOOTH AT DIFFERENT SETTINGS.,EC-7a38fdc8b3bd2142,LG-7a38fdc8b3bd2142,test
101255,"WHILE TAXING, ENGINE COUGHED & SPUTTERED ANYTIME RPMS WERE B","RAN ENGINE. NOTED DISCREPANCY, ROUGH ENGINE BELOW 1000",EC-7a38fdc8b3bd2142,LG-7a38fdc8b3bd2142,test
101256,CYL #2 INTAKE PIPE GASKET LEAKING.,REMOVED & REPLACED INTAKE GASKET.,EC-c8ff21bca89816db,LG-c8ff21bca89816db,train
101257,#2 CYL ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED ROCKER GASKET W/ NEW.,EC-a8ddc92dbdb74855,LG-608d782c2258dd59,train
101258,R/H ENG OIL COOLER BAFFLE CRACKED.,REPLACED CRACKED BAFFLE W/ SERVICEABLE BAFFLE.,EC-bb9b155b7b6de5fd,LG-bb9b155b7b6de5fd,train
101259,ROCKER COVER GASKET CYL #2 & 3 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-00aceaa4107d64a5,LG-608d782c2258dd59,train
101260,INTERCYLINDER BAFFLE SUPPORT ROD BROKEN.,REMOVED & REPLACED INTERCYLINDER BAFFLE ROD.,EC-409675ee2d11a974,LG-409675ee2d11a974,train
101261,R/H ENG OIL RETURN LIKE CLAMPS ARE LOOSE.,TIGHTENED CLAMPS.,EC-43e59c8ce2d53eba,LG-43e59c8ce2d53eba,dev
101262,R/H ENG BAFFLE CRACKED BY OIL COOLER.,"REMOVED OIL COOLER, CLEANED AREA - NO CRACKING NOTED. R",EC-486dfcf538c059ba,LG-486dfcf538c059ba,train
101263,"L/H ENG, CYL #3 ROCKER COVER GASKET IS LEAKING.",REMOVED & REPLACED L/H ENG CYL #3 ROCKER COVER GASKET.,EC-e26974019c1cf174,LG-608d782c2258dd59,train
101264,CYL #3 ROCKER COVER IS MISSING A SCREW.,INSTALLED NEW SCREW.,EC-80ff727524deac8a,LG-5ee79aeba0a4b297,test
101265,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,EC-9f1eed7e562e8bbc,LG-608d782c2258dd59,train
101266,CYL #2 INTAKE IS LEAKING.,REMOVED & REPLACED #2 INTAKE GASKET.,EC-43ae0969db11ee02,LG-4285908bb8f7434c,train
101267,WIRING HOLDER BROKEN ON CYL #1.,REMOVED & REPLACED ANCHOR STAND ASSY.,EC-d52fe595f1a236d4,LG-d52fe595f1a236d4,test
101268,#3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED GASKET.,EC-cd33c56b9090b89a,LG-608d782c2258dd59,train
101269,#4 INTAKE GASKET LEAKING.,REPLACED W/ NEW GASKET.,EC-57acd94dcdde4ef3,LG-4285908bb8f7434c,train
101270,#2 INDUCTION TUBE GASKET LEAKING.,REPLACED GASKET.,EC-abec8430bec9f461,LG-abec8430bec9f461,test
101271,HIDDEN DAMAGE INSP REQUIRED FOR ENG FIRE.,"PERFORMED HIDDEN DAMAGE ON AFFECTED AREA, NO DAMAGE NOT",EC-cc14b774278ea50b,LG-cc14b774278ea50b,train
101272,#2 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET W/ NEW.,EC-8ec828272e86c6c2,LG-10956cdabbd1e3ce,dev
101273,CYLINDER #3 ROCKER COVER IS LEAKING.,REPLACED ROCKER COVER GASKET.,EC-3f801b1b8ae48dd4,LG-608d782c2258dd59,train
101274,"#2 & 1 INTAKE, R/H ENGINE, LEAKING.",REMOVED & REPLACED GASKETS.,EC-f61794beedb2a155,LG-f61794beedb2a155,train
101275,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-9f1eed7e562e8bbc,LG-608d782c2258dd59,train
101276,"L/H ENG INTAKE GASKET, CYL #2, LEAKING.",REMOVED & REPLACED GASKET FOR L/H ENG CYL #2 INTAKE.,EC-962a2251cf078b67,LG-962a2251cf078b67,train
101277,"L/H ENG CYL #1, 2 & 3 ROCKER COVER GASKETS LEAKING.","REMOVED & REPLACED L/H ENG CYL #1, 2, 3 ROCKER COVER GA",EC-df16cbd12aeb6874,LG-608d782c2258dd59,train
101278,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS ON CYL #1 & 2.,EC-9f1eed7e562e8bbc,LG-608d782c2258dd59,train
101279,#2 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,EC-9f1eed7e562e8bbc,LG-608d782c2258dd59,train
101280,#4 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,EC-59c5dc8b564981cd,LG-608d782c2258dd59,train
101281,#6 COWL SHOCK MOUNT TORN.,REMOVED & REPLACED COWL SHOCK MOUNT.,EC-6a2c5d47fc049481,LG-6a2c5d47fc049481,train
101282,#2 INTAKE LEAKING ON L/H ENGINE.,REMOVED & REPLACED #2 INTAKE GASKET.,EC-36d820a8dd9d2bae,LG-4285908bb8f7434c,train
101283,#3 ROCKER COVER LEAKING ON L/H ENGINE.,REMOVED & REPLACED #3 ROCKER GASKET.,EC-6ed23840414e91b3,LG-608d782c2258dd59,train
101284,ROCKER COVERS 1 & 3 LEAKING ON R/H ENGINE.,REMOVED & REPLACED ROCKER GASKETS.,EC-c0be2fe48430b615,LG-608d782c2258dd59,train
101285,ROCKER COVER GASKET #3 TORN.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-3e78def69dd02bd0,LG-d4f07a3229c920c8,test
101286,L/H & R/H ENGINE BAFFLE PLUGS DAMAGED.,REMOVED & REPLACED L/H & R/H ENGINE BAFFLE PLUGS.,EC-a35b550497c9ab15,LG-a35b550497c9ab15,test
101287,L/H ENG #4 CYL INTAKE GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,EC-9187c760c59569da,LG-4285908bb8f7434c,train
101288,L/H ENG #3 CYL ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,EC-1bdc9b2af19e0fc2,LG-608d782c2258dd59,train
101289,#3 INTAKE TUBE RUBBING ON BAFFLE.,ADJUSTED BAFFLE.,EC-8898b8488343f3b0,LG-8898b8488343f3b0,train
101290,#2 INTAKE TUBE LEAKS AT CYLINDER.,REMOVED & REPLACED INTAKE TUBE GASKET & SEAL.,EC-4a8860d049a34f17,LG-4a8860d049a34f17,test
101291,LOOSE ENGINE GROUND.,TIGHTENED ENGINE GROUND CABLE.,EC-fb41c811773d7f42,LG-fb41c811773d7f42,train
101292,INTAKE GASKET CYL #4 LEAKING.,REMOVED & REPLACED INTAKE GASKET.,EC-13eb31fa1710e12a,LG-4285908bb8f7434c,train
101293,ROCKER COVER GASKET CYL #4 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-e079c434489f92f7,LG-608d782c2258dd59,train
101294,BAFFLE SUPPORT STEEL ROD CYL #2 & 4 MISSING.,INSTALLED NEW BAFFLE FASTENER FOR CYL #2 & 4.,EC-3672a5a4a8fc10b2,LG-3672a5a4a8fc10b2,train
101295,INTAKE GASKETS CYL #2 & #4 LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,EC-d4fb98aa2257bc98,LG-4285908bb8f7434c,train
101296,"ROCKER COVER GASKETS, CYL #2 & 4 LEAKING.",REMOVED & REPLACED ROCKER COVER GASKETS.,EC-1bc2287d4bc80c08,LG-f33e2e875bf4b51a,train
101297,#3 CYL AFT BAFFLE BRACKET LOOSE. BRACKET SECURED TO ENGINE C,"REMOVED #3 AFT BAFFLE, REPLACED SCREWS IN BRACKET. REIN",EC-22055def81bd1a0d,LG-22055def81bd1a0d,train
101298,R/H BAFFLE PLUG NEEDS TO BE REPLACED.,INSTALLED NEW BAFFLE PLUG.,EC-e42824d9ad370610,LG-d671d8fdeb671d58,train
101299,#3 ROCKER COVER GASKET IS TORN.,INSTALLED NEW #3 ROCKER BOX COVER GASKET.,EC-ad96769c4f0e1d52,LG-d4f07a3229c920c8,test
101300,#2 ROCKER COVER LEAKING.,REMOVED & REPLACED #2 ROCKER COVER GASKET.,EC-c85bc86f75e7cd5b,LG-608d782c2258dd59,train
101301,#3 INTAKE IS LEAKING.,REMOVED & REPLACED GASKET.,EC-bc65a72634be2ce3,LG-10956cdabbd1e3ce,dev
101302,#3 ROCKER COVER IS LEAKING.,REMOVED & REPLACED GASKET.,EC-a0b3e63ece653165,LG-608d782c2258dd59,train
101303,ROCKER COVER GASKET #3 TORN.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-3e78def69dd02bd0,LG-d4f07a3229c920c8,test
101304,SIDE BAFFLE PLUGS ARE MISSING FINGERS.,REPLACED W/ NEW PLUGS.,EC-4b47e541eda06f3d,LG-4b47e541eda06f3d,train
101305,L/H ENGINE #2 & 4 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-d228fcec8a1b2957,LG-608d782c2258dd59,train
101306,ROCKER COVER GASKETS CYL #2 & 3 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-785e85732e983b13,LG-608d782c2258dd59,train
101307,INTAKE TUBE LEAKING AT CONNECTION POINT W/ OIL SUMP CYL #4.,"CLEANED & PERFORMED ENGINE RUN UP, CONFIRMED DISCREPANC",EC-9705c06182e91191,LG-9705c06182e91191,test
101308,INTAKE TUBE LEAKING AT CONNECTION POINT W/ OIL SUMP CYL #4.,RESWAGED INTAKE PIPE IAW LYCOMING OVERHAUL MANUAL & INS,EC-9705c06182e91191,LG-9705c06182e91191,test
101309,UPPER R/H BAFFLE SEAL LOOSE.,RESECURED BAFFLE SEAL.,EC-0b3eca1fdc4edfdc,LG-0b3eca1fdc4edfdc,test
101310,"R/H ENGINE RUNNING ROUGH. ENGINE WAS FINE @ LOW ALTITUDES, O","RAN UP A/C, NO ENGINE ROUGHNESS NOTED. CHECKED GOOD AT",EC-586b6e3addaa7240,LG-586b6e3addaa7240,train
101311,CYL #4 AFT BAFFLE CRACKED.,STOP DRILLED CRACK ON BAFFLE.,EC-d4ab15ad3e2de65b,LG-e3b964f842fc4352,test
101312,CYL #4 & 2 ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-e4112970f83e7d8b,LG-608d782c2258dd59,train
101313,INTAKE #2 LEAKING ON L/H ENGINE.,INSTALLED NEW INTAKE GASKET.,EC-d1375d8022cd1121,LG-4285908bb8f7434c,train
101314,#2 ROCKER SHAFT THRUST PLUG BROKEN.,INSTALLED NEW ROCKER SHAFT THRUST BUTTON.,EC-f77ae0d81ff3effe,LG-f77ae0d81ff3effe,train
101315,"ROCKER COVERS 2, 3 & 4 LEAKING ON L/H ENGINE.",INSTALLED NEW ROCKER BOX COVER GASKETS.,EC-65776225a9e1ee4c,LG-608d782c2258dd59,train
101316,LEFT REAR BAFFLE CRACKED ON R/H ENGINE.,REMOVED & REPLACED LEFT REAR BAFFLE ON R/H ENGINE.,EC-5992688b929068f2,LG-5992688b929068f2,train
101317,#2 INTAKE GASKET LEAKING.,REPLACED GASKET.,EC-1fec9b07493816ca,LG-4285908bb8f7434c,train
101318,#3 ROCKER GASKET IS LEAKING.,REPLACED ROCKER GASKET.,EC-cbe25f87b331073d,LG-608d782c2258dd59,train
101319,L/H ENGINE CYL #2 & 3 INTAKE GASKETS LEAKING.,REMOVED & REPLACED INTAKE GASKETS.,EC-3c740f4aba2cde3d,LG-4285908bb8f7434c,train
101320,L/H ENGINE CYL #3 ROCKER COVER GASKET LEAKING.,REMOVED & REPLACED #3 ROCKER COVER GASKET.,EC-6105136f8782cbb6,LG-608d782c2258dd59,train
101321,"R/H ENGINE, CYL #3 ROCKER COVER GASKET LEAKING.",REMOVED & REPLACED #3 ROCKER COVER GASKET.,EC-bfd610074b616d7e,LG-608d782c2258dd59,train
101322,#1 INTAKE GASKET LEAKING.,REPLACED GASKET.,EC-66c69e07864cfa3c,LG-4285908bb8f7434c,train
101323,#3 ROCKER COVER GASKET IS LEAKING.,REMOVED & REPLACED GASKET.,EC-668b0cc7cc9d412d,LG-608d782c2258dd59,train
101324,ROCKER COVER GASKET ON CYL #2 LEAKING.,REMOVED & REPLACED ROCKER COVER GASKET.,EC-d322e01d75b1b07b,LG-608d782c2258dd59,train
101325,"SHEARED RIVET ON CYL #3 BAFFLE, AFT.",REPLACED RIVETS W/ SCREWS/WASHERS/NUTS.,EC-f4cebd8c33d12f82,LG-f4cebd8c33d12f82,test
101326,#2 & 4 CYL ROCKER COVER GASKETS LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-b9b0eb2f06c6bc2f,LG-608d782c2258dd59,train
101327,"CYL #3 INTAKE TUBE FLANGE LEAKING FUEL, CONNECTION BETWEEN T",RESWAGED INTAKE TUBE IAW LYCOMING OVERHAUL,EC-6b49fed3a389c24a,LG-6b49fed3a389c24a,train
101328,#1 ROCKER COVER IS LEAKING.,REMOVED & REPLACED ROCKER COVER BRACKET.,EC-979a2371e346f510,LG-608d782c2258dd59,train
101329,TOP BAFFLE BACK SIDE RIVETS MISSING.,INSTALLED SCREWS WHERE RIVETS MISSING.,EC-5bb0a310fb41c216,LG-5bb0a310fb41c216,dev
101330,#1 CYLINDER STAND OFF IS BROKEN.,REMOVED & REPLACED PLASTIC HOLDER ON STAND OFF & RESECU,EC-2526470a13bfc772,LG-2526470a13bfc772,train
101331,#2 & 3 ROCKER COVERS ARE LEAKING.,REMOVED & REPLACED ROCKER COVER GASKETS.,EC-c4aca519294e0ea6,LG-608d782c2258dd59,train
